Year;Scenario;Category_Simple;Category_Detail;Value;Country;Climate_Year;Property_Name;Unit_Name
2040;Global Ambition;Electric Vehicle;EV;0,187686482;Czech Republic;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,062487718;Denmark;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,073418095;Denmark;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,056509969;Denmark;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,067674482;Estonia;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,067382701;Estonia;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,05612012;Estonia;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,13617537;Finland;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,177641901;Finland;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,165181848;Finland;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;10,45395566;France;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;11,63495035;France;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;13,2965227;France;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;14,1668021;Germany;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;14,08932594;Germany;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;16,68503725;Germany;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,677225999;Greece;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,620810904;Greece;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,619000219;Greece;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,135721635;Hungary;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,1719848;Hungary;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,19844244;Hungary;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,000796143;Ireland;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,006804689;Ireland;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;1,09E-08;Ireland;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;1,744728124;Italy;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;1,678648313;Italy;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;1,608197474;Italy;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,000296739;Latvia;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,000105628;Latvia;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,0001198;Latvia;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,06489358;Lithuania;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,078666454;Lithuania;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,064083136;Lithuania;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,002328157;Luxembourg;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;8,50E-09;Luxembourg;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,006983954;Luxembourg;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,002496445;Malta;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,001709076;Malta;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,002124107;Malta;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,349218229;Netherlands;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,0409871;Netherlands;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,267134274;Netherlands;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,860592774;Poland;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,534433396;Poland;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;1,069768579;Poland;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,083694373;Portugal;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,132526703;Portugal;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,151761314;Portugal;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;9,09E-09;Romania;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,000894943;Romania;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,001231662;Romania;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;2,55451E-05;Slovakia;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,003495798;Slovakia;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,00875259;Slovakia;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,297446431;Slovenia;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,309507485;Slovenia;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,312128245;Slovenia;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,04329383;Spain;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,065604224;Spain;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,178695758;Spain;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;1,191685134;Sweden;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;1,183219485;Sweden;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;1,29421495;Sweden;CY2009;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,27479711;UK;CY1995;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,245621315;UK;CY2008;Generation;TWh
2040;Global Ambition;Electric Vehicle;EV;0,078763804;UK;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,582038452;Austria;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,525818789;Austria;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,590977938;Austria;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,730271979;Belgium;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,630634644;Belgium;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,654848669;Belgium;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,577780865;Bulgaria;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,435308565;Bulgaria;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,473871187;Bulgaria;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,834033032;Czech Republic;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,831742537;Czech Republic;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,827817696;Czech Republic;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;2,812571628;France;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;2,630614453;France;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;2,613465989;France;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;16,31281423;Germany;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;15,03959861;Germany;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;15,62598283;Germany;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,236303831;Greece;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,19397049;Greece;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,171611394;Greece;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,275507877;Ireland;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,243412642;Ireland;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,263250359;Ireland;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;6,867258817;Italy;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;6,496907247;Italy;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;6,624901313;Italy;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,145600067;Lithuania;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,946844973;Lithuania;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,043992983;Lithuania;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,814720116;Luxembourg;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,860504459;Luxembourg;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,839181497;Luxembourg;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,757711505;Poland;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,609093174;Poland;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;1,597823325;Poland;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;2,503416289;Serbia;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;2,27059448;Serbia;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;2,386824856;Serbia;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,642934952;Slovakia;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,630273323;Slovakia;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,641963504;Slovakia;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,785932153;Slovenia;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,765607284;Slovenia;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;0,792875523;Slovenia;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;13,90443236;Spain;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;15,0246044;Spain;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;14,40391154;Spain;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;2,735936665;Switzerland;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;2,417476568;Switzerland;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;2,724993322;Switzerland;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;3,172242799;UK;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;3,130383801;UK;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Closed Loop (turbine);PS Closed;3,108215185;UK;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;20,93439978;Austria;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;19,76347645;Austria;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;20,65090909;Austria;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,984584833;Bosnia and Herzegovina;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,001818885;Bosnia and Herzegovina;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,005455455;Bosnia and Herzegovina;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,722527354;Bulgaria;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,58777361;Bulgaria;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,529124644;Bulgaria;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,042889161;Croatia;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,025048411;Croatia;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,092068917;Croatia;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,678361109;Czech Republic;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,674197763;Czech Republic;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,669982597;Czech Republic;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;4,663413645;France;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;4,375452964;France;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;4,445145857;France;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;3,398735888;Germany;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;3,400617221;Germany;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;3,409593309;Germany;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,411560726;Greece;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,456771623;Greece;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,688484902;Greece;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;6,185336483;Italy;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;5,9171227;Italy;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;6,235192892;Italy;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,692209533;North Macedonia;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,608787191;North Macedonia;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,663297863;North Macedonia;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;3,74692549;Norway;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;3,948900375;Norway;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;3,714850661;Norway;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,156983616;Poland;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,151613652;Poland;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,154545042;Poland;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;10,07696437;Portugal;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;9,972951262;Portugal;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;10,5855358;Portugal;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,493094417;Romania;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;2,147454516;Romania;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;1,926229708;Romania;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,222297823;Slovakia;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,213999964;Slovakia;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;0,229635699;Slovakia;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;6,242806765;Spain;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;6,935347898;Spain;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;7,025652702;Spain;CY2009;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;8,540963124;Switzerland;CY1995;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;7,69077069;Switzerland;CY2008;Generation;TWh
2040;Global Ambition;Pump Storage - Open Loop (turbine);PS Open;8,591543179;Switzerland;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,132608043;Austria;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,132608043;Austria;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,132608043;Austria;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;2,256909958;Belgium;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;2,256909958;Belgium;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;2,256909958;Belgium;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;1,6707068;Bulgaria;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;1,6707068;Bulgaria;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;1,6707068;Bulgaria;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,166672467;Croatia;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,166672467;Croatia;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,166672467;Croatia;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,995944937;Cyprus;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,995944937;Cyprus;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,995944937;Cyprus;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;1,263312128;Czech Republic;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;1,263312128;Czech Republic;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;1,263312128;Czech Republic;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,429635799;Denmark;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,429635799;Denmark;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,429635799;Denmark;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;2,03006964;Finland;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;2,03006964;Finland;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;2,03006964;Finland;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;7,50572506;France;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;7,50572506;France;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;7,50572506;France;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;58,02195418;Germany;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;58,02195418;Germany;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;58,02195418;Germany;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;6,538445671;Greece;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;6,538445671;Greece;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;6,538445671;Greece;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,539574083;Hungary;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,539574083;Hungary;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,539574083;Hungary;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;7,382815679;Ireland;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;7,382815679;Ireland;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;7,382815679;Ireland;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;50,72322938;Italy;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;50,72322938;Italy;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;50,72322938;Italy;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,061210033;Latvia;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,061210033;Latvia;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,061210033;Latvia;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;1,284177381;Lithuania;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;1,284177381;Lithuania;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;1,284177381;Lithuania;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,013897409;Luxembourg;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,013897409;Luxembourg;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,013897409;Luxembourg;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,013185326;Morocco;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,013185326;Morocco;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,013185326;Morocco;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;27,8335091;Netherlands;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;27,8335091;Netherlands;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;27,8335091;Netherlands;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,480364787;Romania;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,480364787;Romania;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,480364787;Romania;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,793653163;Slovakia;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,793653163;Slovakia;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,793653163;Slovakia;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,736964146;Slovenia;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,736964146;Slovenia;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,736964146;Slovenia;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;8,802746115;Spain;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;8,802746115;Spain;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;8,802746115;Spain;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,785712355;Sweden;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,785712355;Sweden;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,785712355;Sweden;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,897998226;Switzerland;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,897998226;Switzerland;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;0,897998226;Switzerland;CY2009;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;14,7249288;UK;CY1995;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;14,7249288;UK;CY2008;Generation;TWh
2040;National Trends;Battery Storage;Large scale batteries;14,7249288;UK;CY2009;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,048201187;Austria;CY1995;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,048201187;Austria;CY2008;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,048201187;Austria;CY2009;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;3,767539262;Belgium;CY1995;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;3,767539262;Belgium;CY2008;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;3,767539262;Belgium;CY2009;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,041088794;Estonia;CY1995;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,041088794;Estonia;CY2008;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,041088794;Estonia;CY2009;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;5,541633367;Finland;CY1995;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;5,541633367;Finland;CY2008;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;5,541633367;Finland;CY2009;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,222466623;France;CY1995;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,222466623;France;CY2008;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,222466623;France;CY2009;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;60,0895207;Germany;CY1995;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;60,0895207;Germany;CY2008;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;60,0895207;Germany;CY2009;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,872855307;Ireland;CY1995;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,872855307;Ireland;CY2008;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,872855307;Ireland;CY2009;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,043375195;Latvia;CY1995;Generation;TWh
2040;National Trends;DSR Explicit;Demand Side Response Explicit;0,043375195;Latvia;CY2008;Generation;TWh
