Year;Scenario;Technology;Node_Type;Value;Country;Climate_Year;Unit_Name
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,267;Italy;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,049;Latvia;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,031;Latvia;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,026;Latvia;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,127;Lithuania;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,098;Lithuania;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,055;Lithuania;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,028;Luxembourg;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,021;Luxembourg;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,025;Luxembourg;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;4,091;Netherlands;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;4,656;Netherlands;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;4,173;Netherlands;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;2,374;Poland;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;2,375;Poland;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;1,24;Poland;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,005;Portugal;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,006;Portugal;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,005;Portugal;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,042;Romania;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,053;Romania;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,059;Romania;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,087;Slovakia;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,066;Slovakia;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,061;Slovakia;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,061;Slovenia;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,062;Slovenia;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,054;Slovenia;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,265;Sweden;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,24;Sweden;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;0,264;Sweden;CY2009;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;3,144;UK;CY1995;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;3,522;UK;CY2008;TWh
2035;Distributed Energy;CH4 Heat Pump (load);Prosumer;2,381;UK;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;7,885893516;Austria;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;7,002625901;Austria;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;6,196547646;Austria;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,589480369;Belgium;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,619092532;Belgium;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,34738319;Belgium;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,110319862;Bulgaria;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,108398609;Bulgaria;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,102151533;Bulgaria;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,559379598;Croatia;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,619090708;Croatia;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,614880012;Croatia;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;2,739680247;Cyprus;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;2,656204981;Cyprus;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;2,710004216;Cyprus;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,696277344;Czech Republic;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,602287136;Czech Republic;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,627649984;Czech Republic;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;60,64949887;Denmark;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;62,17468561;Denmark;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;52,92226051;Denmark;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;92,53736591;Finland;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;83,42902428;Finland;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;72,57651409;Finland;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;21,30381448;France;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;20,58687779;France;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;17,76569779;France;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;99,92745621;Germany;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;103,4656957;Germany;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;82,87656132;Germany;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;28,29320296;Greece;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;26,35804981;Greece;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;27,52527366;Greece;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,421772053;Hungary;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,406930799;Hungary;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,387210422;Hungary;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;27,55803339;Ireland;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;28,06606148;Ireland;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;24,80221641;Ireland;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;18,44277572;Italy;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;16,58595418;Italy;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;15,74285896;Italy;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;9,00440958;Latvia;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;9,35604387;Latvia;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;7,737636255;Latvia;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;13,3525316;Lithuania;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;13,86929851;Lithuania;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;10,82416052;Lithuania;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,847255928;Luxembourg;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,873580513;Luxembourg;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,781076438;Luxembourg;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;4,52E-08;Malta;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,000124514;Malta;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,000886924;Malta;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;18,37516201;Netherlands;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;18,23670403;Netherlands;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;14,60564864;Netherlands;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;23,18356764;Poland;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;23,95611874;Poland;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;18,5674781;Poland;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;2,833455209;Portugal;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,738633464;Portugal;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;2,262986966;Portugal;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,022668158;Romania;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,915242604;Romania;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,860779405;Romania;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,223331523;Slovenia;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,116425;Slovenia;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;1,058916686;Slovenia;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;94,43242512;Spain;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;76,77847469;Spain;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;81,31933076;Spain;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;62,66279685;Sweden;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;56,06566667;Sweden;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;47,35205683;Sweden;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,751451909;Switzerland;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,721331101;Switzerland;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;0,65186386;Switzerland;CY2009;TWh
2035;Distributed Energy;Electrolyser (load);Market;109,0008735;UK;CY1995;TWh
2035;Distributed Energy;Electrolyser (load);Market;111,7458274;UK;CY2008;TWh
2035;Distributed Energy;Electrolyser (load);Market;98,07241654;UK;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;10,18946406;Austria;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;10,44194911;Austria;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;10,36135714;Austria;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;10,13364395;Belgium;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;9,977430422;Belgium;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;10,26024286;Belgium;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,540145184;Bulgaria;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,627227567;Bulgaria;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,684454684;Bulgaria;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,64942727;Croatia;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,662431622;Croatia;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,657289861;Croatia;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,310076073;Cyprus;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,320846087;Cyprus;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,314791511;Cyprus;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,201906554;Czech Republic;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,245570825;Czech Republic;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,303763109;Czech Republic;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,96716378;Denmark;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,975776204;Denmark;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,96288909;Denmark;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,509590925;Estonia;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,490050201;Estonia;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,49802715;Estonia;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,866709524;Finland;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,849643135;Finland;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,918857165;Finland;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;33,1005022;France;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;34,04138933;France;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;34,15534432;France;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;66,5219544;Germany;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;66,84237784;Germany;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;68,94414224;Germany;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,049718813;Greece;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,196047627;Greece;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,173197979;Greece;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;3,470802269;Hungary;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;3,606245221;Hungary;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;3,709625363;Hungary;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;3,783629848;Ireland;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;3,710352364;Ireland;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;3,722651309;Ireland;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;28,45094101;Italy;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;28,34685078;Italy;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;28,19588254;Italy;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,79425178;Latvia;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,784972189;Latvia;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,795096561;Latvia;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,707351289;Lithuania;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,6386788;Lithuania;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,671856943;Lithuania;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,668830378;Luxembourg;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,671713306;Luxembourg;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,675314002;Luxembourg;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,186536615;Malta;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,185625417;Malta;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,187954175;Malta;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;11,2443731;Netherlands;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;10,88426008;Netherlands;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;11,33636608;Netherlands;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;15,33720404;Poland;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;14,86206479;Poland;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;15,03094723;Poland;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;6,081500208;Portugal;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;6,587106758;Portugal;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;6,805163121;Portugal;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,021610442;Romania;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,041712811;Romania;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,055287688;Romania;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,703349119;Slovakia;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,704814509;Slovakia;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,710169121;Slovakia;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,959633801;Slovenia;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,980495889;Slovenia;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,977430883;Slovenia;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;26,79709413;Spain;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;28,24959091;Spain;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;28,71164619;Spain;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,97430204;Sweden;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,850401108;Sweden;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,963343638;Sweden;CY2009;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;33,31204113;UK;CY1995;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;33,32374219;UK;CY2008;TWh
2035;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;32,65373547;UK;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,011;Austria;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,013;Austria;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,011;Austria;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,002;Belgium;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,002;Belgium;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,002;Belgium;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,101;Bulgaria;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,097;Bulgaria;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,099;Bulgaria;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,132;Croatia;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,13;Croatia;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,125;Croatia;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,008;Cyprus;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,008;Cyprus;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,008;Cyprus;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,001;Czech Republic;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,002;Czech Republic;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,002;Czech Republic;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,003;Estonia;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,004;Estonia;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,005;Estonia;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,004;Finland;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,004;Finland;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,005;Finland;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,217;Germany;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,262;Germany;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,29;Germany;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,096;Greece;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,094;Greece;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,094;Greece;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,282;Hungary;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,269;Hungary;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,272;Hungary;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,121;Ireland;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,142;Ireland;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,141;Ireland;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,16;Italy;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,167;Italy;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,245;Italy;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,022;Latvia;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,021;Latvia;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,022;Latvia;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,026;Lithuania;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,022;Lithuania;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,026;Lithuania;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,017;Luxembourg;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,02;Luxembourg;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,02;Luxembourg;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,344;Poland;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,315;Poland;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,343;Poland;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,002;Portugal;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,003;Portugal;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,004;Portugal;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,038;Romania;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,043;Romania;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,053;Romania;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,029;Slovakia;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,03;Slovakia;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,035;Slovakia;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,007;Slovenia;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,008;Slovenia;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,008;Slovenia;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,003;Spain;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,003;Spain;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,006;Spain;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,053;Sweden;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,071;Sweden;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;0,066;Sweden;CY2009;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;1,924;UK;CY1995;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;2,143;UK;CY2008;TWh
2035;Distributed Energy;H2 Heat Pump (load);Prosumer;2,159;UK;CY2009;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;9,023;Albania;CY1995;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;9,018;Albania;CY2008;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;9,027;Albania;CY2009;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;77,156;Austria;CY1995;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;76,539;Austria;CY2008;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;77,156;Austria;CY2009;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;25,945;Austria;CY1995;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;25,152;Austria;CY2008;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;26,608;Austria;CY2009;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;72,529;Belgium;CY1995;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;72,498;Belgium;CY2008;TWh
2035;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;72,645;Belgium;CY2009;TWh
