Year;Scenario;Category_Simple;Category_Detail;Value;Country;Climate_Year;Property_Name;Unit_Name
2040;Global Ambition;Nuclear;Nuclear;18,40822224;Romania;CY1995;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;3,087;Romania;CY1995;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;18,16528179;Romania;CY2008;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;3,087;Romania;CY2008;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;18,35867349;Romania;CY2009;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;3,087;Romania;CY2009;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;18,62040793;Slovakia;CY1995;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;2,829636;Slovakia;CY1995;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;18,66071377;Slovakia;CY2008;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;2,829636;Slovakia;CY2008;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;18,27326457;Slovakia;CY2009;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;2,829636;Slovakia;CY2009;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;6,808621499;Slovenia;CY1995;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;1,1;Slovenia;CY1995;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;6,987743313;Slovenia;CY2008;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;1,1;Slovenia;CY2008;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;6,612217919;Slovenia;CY2009;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;1,1;Slovenia;CY2009;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;38,68447278;Sweden;CY1995;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;9;Sweden;CY1995;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;43,84358875;Sweden;CY2008;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;9;Sweden;CY2008;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;52,95891426;Sweden;CY2009;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;9;Sweden;CY2009;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;77,16624293;UK;CY1995;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;14,499999;UK;CY1995;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;73,61217899;UK;CY2008;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;14,499999;UK;CY2008;Installed Capacity;GW
2040;Global Ambition;Nuclear;Nuclear;87,36915316;UK;CY2009;Generation;TWh
2040;Global Ambition;Nuclear;Nuclear;14,499999;UK;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;4,271002845;Austria;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,760645;Austria;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;4,362467357;Austria;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,760645;Austria;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;4,308379287;Austria;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,760645;Austria;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,508610768;Belgium;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,614625;Belgium;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,512278916;Belgium;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,614625;Belgium;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,514904937;Belgium;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,614625;Belgium;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,187704704;Bulgaria;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,309;Bulgaria;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,185249122;Bulgaria;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,309;Bulgaria;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,188411911;Bulgaria;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,309;Bulgaria;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,728854455;Croatia;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,198;Croatia;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,728830594;Croatia;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,198;Croatia;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,729720557;Croatia;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,198;Croatia;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,053322057;Cyprus;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,0121;Cyprus;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,053356336;Cyprus;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,0121;Cyprus;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,053322424;Cyprus;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,0121;Cyprus;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,493690612;Czech Republic;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,5845;Czech Republic;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,493862388;Czech Republic;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,5845;Czech Republic;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,493862388;Czech Republic;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,5845;Czech Republic;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,016291115;Denmark;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,00726;Denmark;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,016514284;Denmark;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,00726;Denmark;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,016436387;Denmark;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,00726;Denmark;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,603880782;Estonia;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,13465;Estonia;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,603897894;Estonia;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,13465;Estonia;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,603538286;Estonia;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,13465;Estonia;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;9,689792252;Finland;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;2,62482;Finland;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;10,01554283;Finland;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;2,62482;Finland;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;10,57349167;Finland;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;2,62482;Finland;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;12,14484337;France;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;2,41506;France;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;12,12532713;France;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;2,41506;France;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;12,14301467;France;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;2,41506;France;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;28,45179268;Germany;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;5,835196;Germany;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;28,81349746;Germany;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;5,835196;Germany;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;28,62800767;Germany;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;5,835196;Germany;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;7,28899789;Greece;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,769997;Greece;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;7,275986476;Greece;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,769997;Greece;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;7,285286272;Greece;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,769997;Greece;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,912496756;Hungary;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,224444;Hungary;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,913835775;Hungary;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,224444;Hungary;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,911206076;Hungary;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,224444;Hungary;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,922485195;Ireland;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,115;Ireland;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,922485194;Ireland;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,115;Ireland;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,922485195;Ireland;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,115;Ireland;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;21,9701525;Italy;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;4,44903;Italy;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;22,06881513;Italy;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;4,44903;Italy;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;22,00052649;Italy;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;4,44903;Italy;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,620162261;Latvia;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,299927;Latvia;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,620162265;Latvia;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,299927;Latvia;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,620162264;Latvia;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,299927;Latvia;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,765095412;Lithuania;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,20989;Lithuania;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,788285411;Lithuania;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,20989;Lithuania;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,788090959;Lithuania;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,20989;Lithuania;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,825204265;Luxembourg;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,1433;Luxembourg;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,825204267;Luxembourg;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,1433;Luxembourg;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,825204266;Luxembourg;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,1433;Luxembourg;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,186158215;Montenegro;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,049;Montenegro;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,187217895;Montenegro;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,049;Montenegro;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,18643433;Montenegro;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,049;Montenegro;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,705129163;Netherlands;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,2086;Netherlands;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,711275005;Netherlands;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,2086;Netherlands;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,710388486;Netherlands;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,2086;Netherlands;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,237155083;North Macedonia;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,031;North Macedonia;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,237822454;North Macedonia;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,031;North Macedonia;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,236833055;North Macedonia;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,031;North Macedonia;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;8,276963606;Poland;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,969369;Poland;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;8,462631441;Poland;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,969369;Poland;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;8,536412362;Poland;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,969369;Poland;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;5,18323608;Portugal;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,683;Portugal;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;5,237844967;Portugal;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,683;Portugal;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;5,228688692;Portugal;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,683;Portugal;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,217182403;Romania;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,224998;Romania;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,219063285;Romania;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,224998;Romania;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;1,208815365;Romania;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,224998;Romania;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,902177444;Serbia;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,13099;Serbia;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,903788684;Serbia;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,13099;Serbia;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,901456895;Serbia;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,13099;Serbia;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,848315142;Slovakia;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,457145;Slovakia;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,848315142;Slovakia;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,457145;Slovakia;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,848315142;Slovakia;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,457145;Slovakia;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,728269818;Slovenia;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,083384;Slovenia;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,72844262;Slovenia;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,083384;Slovenia;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;0,728251609;Slovenia;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,083384;Slovenia;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;7,210843089;Spain;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,73;Spain;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;7,290037807;Spain;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,73;Spain;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;7,228232908;Spain;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;1,73;Spain;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;17,10123454;Sweden;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;4,194415;Sweden;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;17,15595568;Sweden;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;4,194415;Sweden;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;17,13650438;Sweden;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;4,194415;Sweden;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,467622972;Switzerland;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,621351;Switzerland;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,467622972;Switzerland;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,621351;Switzerland;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;2,467622972;Switzerland;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;0,621351;Switzerland;CY2009;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;68,72481107;UK;CY1995;Generation;TWh
2040;Global Ambition;Other RES;Other RES;8,155727;UK;CY1995;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;68,72294125;UK;CY2008;Generation;TWh
2040;Global Ambition;Other RES;Other RES;8,155727;UK;CY2008;Installed Capacity;GW
2040;Global Ambition;Other RES;Other RES;68,72369716;UK;CY2009;Generation;TWh
2040;Global Ambition;Other RES;Other RES;8,155727;UK;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal biofuel;2,260962863;Belgium;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Heavy oil;2,38E-08;Belgium;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal biofuel;0,3544;Belgium;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Heavy oil;0,14;Belgium;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal biofuel;2,365115274;Belgium;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Heavy oil;2,45E-08;Belgium;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal biofuel;0,3544;Belgium;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Heavy oil;0,14;Belgium;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal biofuel;2,341377688;Belgium;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Heavy oil;2,89E-08;Belgium;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal biofuel;0,3544;Belgium;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Heavy oil;0,14;Belgium;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;8,49E-08;Bosnia and Herzegovina;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;1,748;Bosnia and Herzegovina;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;8,33E-08;Bosnia and Herzegovina;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;1,748;Bosnia and Herzegovina;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;0,002137704;Bosnia and Herzegovina;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;1,748;Bosnia and Herzegovina;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;6,22E-08;Bulgaria;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;1,404;Bulgaria;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;6,06E-08;Bulgaria;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;1,404;Bulgaria;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;7,22E-08;Bulgaria;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;1,404;Bulgaria;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal biofuel;0,79881569;Denmark;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Heavy oil;1,77E-08;Denmark;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;1,19E-08;Denmark;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal biofuel;1,178998;Denmark;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Heavy oil;0,0651;Denmark;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;0,682802;Denmark;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal biofuel;0,615061279;Denmark;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Heavy oil;1,91E-08;Denmark;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;1,19E-08;Denmark;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal biofuel;1,178998;Denmark;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Heavy oil;0,0651;Denmark;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;0,682802;Denmark;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal biofuel;1,243662342;Denmark;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Heavy oil;2,24E-08;Denmark;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;1,55E-08;Denmark;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal biofuel;1,178998;Denmark;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Heavy oil;0,0651;Denmark;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;0,682802;Denmark;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Oil shale biofuel;0,140728225;Estonia;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Oil shale biofuel;0,464;Estonia;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Oil shale biofuel;0,030755821;Estonia;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Oil shale biofuel;0,464;Estonia;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Oil shale biofuel;0,175037964;Estonia;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Oil shale biofuel;0,464;Estonia;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal biofuel;0,190086332;Finland;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal biofuel;0,738;Finland;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal biofuel;0,105611857;Finland;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal biofuel;0,738;Finland;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal biofuel;0,455005883;Finland;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal biofuel;0,738;Finland;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;4,83E-09;Hungary;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;0,01;Hungary;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;6,59E-09;Hungary;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;0,01;Hungary;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;7,20E-09;Hungary;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;0,01;Hungary;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;1,36E-08;Ireland;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Lignite biofuel;0,003744949;Ireland;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;0,188;Ireland;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite biofuel;0,073;Ireland;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;1,29E-08;Ireland;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Lignite biofuel;1,23E-07;Ireland;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;0,188;Ireland;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite biofuel;0,073;Ireland;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;1,62E-08;Ireland;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Lignite biofuel;7,99E-08;Ireland;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;0,188;Ireland;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite biofuel;0,073;Ireland;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;0,015;Italy;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;0,015;Italy;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Light oil;1,61E-10;Italy;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Light oil;0,015;Italy;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;2,56E-08;Montenegro;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;0,225;Montenegro;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;2,50E-08;Montenegro;CY2008;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;0,225;Montenegro;CY2008;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;2,97E-08;Montenegro;CY2009;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;0,225;Montenegro;CY2009;Installed Capacity;GW
2040;Global Ambition;Other thermal;Hard coal;0,074120177;Poland;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Lignite;0,002758823;Poland;CY1995;Generation;TWh
2040;Global Ambition;Other thermal;Hard coal;5,26;Poland;CY1995;Installed Capacity;GW
2040;Global Ambition;Other thermal;Lignite;0,683;Poland;CY1995;Installed Capacity;GW
