OFFSHORE_NODE;OFFSHORE_NODE_TYPE;YEAR;SCENARIO;LAYER;TECH1;TECH2;EXISTING_MW;MARGIN_MW;MAX_MW
MEOR001;Radial;2045;National Trends;AC_FB;AC_FB_R;;0;0;0
MEOR001;Radial;2050;National Trends;AC_FB;AC_FB_R;;0;0;0
MEOR001;Radial;2030;National Trends;AC_FL;AC_FL_R;;0;0;0
MEOR001;Radial;2035;National Trends;AC_FL;AC_FL_R;;0;0;0
MEOR001;Radial;2040;National Trends;AC_FL;AC_FL_R;;0;0;0
MEOR001;Radial;2045;National Trends;AC_FL;AC_FL_R;;0;0;0
MEOR001;Radial;2050;National Trends;AC_FL;AC_FL_R;;0;0;0
MEOR001;Radial;2030;National Trends;DC_FB;DC_FB_R;;0;0;0
MEOR001;Radial;2035;National Trends;DC_FB;DC_FB_R;;0;0;0
MEOR001;Radial;2040;National Trends;DC_FB;DC_FB_R;;0;0;0
MEOR001;Radial;2045;National Trends;DC_FB;DC_FB_R;;0;0;0
MEOR001;Radial;2050;National Trends;DC_FB;DC_FB_R;;0;0;0
MEOR001;Radial;2030;National Trends;DC_FL;DC_FL_R;;0;0;0
MEOR001;Radial;2035;National Trends;DC_FL;DC_FL_R;;0;0;0
MEOR001;Radial;2040;National Trends;DC_FL;DC_FL_R;;0;0;0
MEOR001;Radial;2045;National Trends;DC_FL;DC_FL_R;;0;0;0
MEOR001;Radial;2050;National Trends;DC_FL;DC_FL_R;;0;0;0
MTOR001;Radial;2030;Distributed Energy;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2035;Distributed Energy;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2040;Distributed Energy;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2045;Distributed Energy;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2050;Distributed Energy;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2030;Distributed Energy;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2035;Distributed Energy;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2040;Distributed Energy;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2045;Distributed Energy;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2050;Distributed Energy;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2030;Distributed Energy;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2035;Distributed Energy;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2040;Distributed Energy;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2045;Distributed Energy;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2050;Distributed Energy;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2030;Distributed Energy;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2035;Distributed Energy;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2040;Distributed Energy;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2045;Distributed Energy;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2050;Distributed Energy;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2030;Global Ambition;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2035;Global Ambition;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2040;Global Ambition;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2045;Global Ambition;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2050;Global Ambition;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2030;Global Ambition;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2035;Global Ambition;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2040;Global Ambition;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2045;Global Ambition;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2050;Global Ambition;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2030;Global Ambition;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2035;Global Ambition;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2040;Global Ambition;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2045;Global Ambition;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2050;Global Ambition;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2030;Global Ambition;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2035;Global Ambition;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2040;Global Ambition;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2045;Global Ambition;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2050;Global Ambition;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2030;National Trends;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2035;National Trends;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2040;National Trends;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2045;National Trends;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2050;National Trends;AC_FB;AC_FB_R;;0;23,85733884;23,85733884
MTOR001;Radial;2030;National Trends;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2035;National Trends;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2040;National Trends;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2045;National Trends;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2050;National Trends;AC_FL;AC_FL_R;;0;36,90820494;36,90820494
MTOR001;Radial;2030;National Trends;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2035;National Trends;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2040;National Trends;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2045;National Trends;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2050;National Trends;DC_FB;DC_FB_R;;0;40,85571324;40,85571324
MTOR001;Radial;2030;National Trends;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2035;National Trends;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2040;National Trends;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2045;National Trends;DC_FL;DC_FL_R;;0;298,378743;298,378743
MTOR001;Radial;2050;National Trends;DC_FL;DC_FL_R;;0;298,378743;298,378743
NLOH001;FarShoreHub;2030;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;2000;29300;31300
NLOH001;FarShoreHub;2035;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;9650;21650;31300
NLOH001;FarShoreHub;2040;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;17300;14000;31300
NLOH001;FarShoreHub;2045;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;24300;7000;31300
NLOH001;FarShoreHub;2050;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;31300;0;31300
NLOH001;FarShoreHub;2030;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2035;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2040;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2045;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2050;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2030;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;2000;29300;31300
NLOH001;FarShoreHub;2035;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;9650;21650;31300
NLOH001;FarShoreHub;2040;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;17300;14000;31300
NLOH001;FarShoreHub;2045;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;24300;7000;31300
NLOH001;FarShoreHub;2050;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;31300;0;31300
NLOH001;FarShoreHub;2030;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2035;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2040;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2045;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2050;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2030;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;2000;29300;31300
NLOH001;FarShoreHub;2035;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;9650;21650;31300
NLOH001;FarShoreHub;2040;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;17300;14000;31300
NLOH001;FarShoreHub;2045;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;24300;7000;31300
NLOH001;FarShoreHub;2050;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;31300;0;31300
NLOH001;FarShoreHub;2030;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2035;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2040;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2045;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOH001;FarShoreHub;2050;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
NLOR001;Radial;2030;Distributed Energy;AC_FB;AC_FB_R;;0;11578,63754;11578,63754
NLOR001;Radial;2035;Distributed Energy;AC_FB;AC_FB_R;;0;11578,63754;11578,63754
NLOR001;Radial;2040;Distributed Energy;AC_FB;AC_FB_R;;3578,637544;8000;11578,63754
NLOR001;Radial;2045;Distributed Energy;AC_FB;AC_FB_R;;7578,637544;4000;11578,63754
NLOR001;Radial;2050;Distributed Energy;AC_FB;AC_FB_R;;11578,63754;0;11578,63754
NLOR001;Radial;2030;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2035;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2040;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2045;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2050;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2030;Distributed Energy;DC_FB;DC_FB_R;;14300;15121,36246;29421,36246
NLOR001;Radial;2035;Distributed Energy;DC_FB;DC_FB_R;;23650;5771,362456;29421,36246
NLOR001;Radial;2040;Distributed Energy;DC_FB;DC_FB_R;;29421,36246;0;29421,36246
NLOR001;Radial;2045;Distributed Energy;DC_FB;DC_FB_R;;29421,36246;0;29421,36246
NLOR001;Radial;2050;Distributed Energy;DC_FB;DC_FB_R;;29421,36246;0;29421,36246
NLOR001;Radial;2030;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2035;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2040;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2045;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2050;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2030;Global Ambition;AC_FB;AC_FB_R;;0;11578,63754;11578,63754
NLOR001;Radial;2035;Global Ambition;AC_FB;AC_FB_R;;0;11578,63754;11578,63754
NLOR001;Radial;2040;Global Ambition;AC_FB;AC_FB_R;;3578,637544;8000;11578,63754
NLOR001;Radial;2045;Global Ambition;AC_FB;AC_FB_R;;7578,637544;4000;11578,63754
NLOR001;Radial;2050;Global Ambition;AC_FB;AC_FB_R;;11578,63754;0;11578,63754
NLOR001;Radial;2030;Global Ambition;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2035;Global Ambition;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2040;Global Ambition;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2045;Global Ambition;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2050;Global Ambition;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2030;Global Ambition;DC_FB;DC_FB_R;;14300;15121,36246;29421,36246
NLOR001;Radial;2035;Global Ambition;DC_FB;DC_FB_R;;23650;5771,362456;29421,36246
NLOR001;Radial;2040;Global Ambition;DC_FB;DC_FB_R;;29421,36246;0;29421,36246
NLOR001;Radial;2045;Global Ambition;DC_FB;DC_FB_R;;29421,36246;0;29421,36246
NLOR001;Radial;2050;Global Ambition;DC_FB;DC_FB_R;;29421,36246;0;29421,36246
NLOR001;Radial;2030;Global Ambition;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2035;Global Ambition;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2040;Global Ambition;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2045;Global Ambition;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2050;Global Ambition;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2030;National Trends;AC_FB;AC_FB_R;;0;11578,63754;11578,63754
NLOR001;Radial;2035;National Trends;AC_FB;AC_FB_R;;0;11578,63754;11578,63754
NLOR001;Radial;2040;National Trends;AC_FB;AC_FB_R;;3578,637544;8000;11578,63754
NLOR001;Radial;2045;National Trends;AC_FB;AC_FB_R;;7578,637544;4000;11578,63754
NLOR001;Radial;2050;National Trends;AC_FB;AC_FB_R;;11578,63754;0;11578,63754
NLOR001;Radial;2030;National Trends;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2035;National Trends;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2040;National Trends;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2045;National Trends;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2050;National Trends;AC_FL;AC_FL_R;;0;0;0
NLOR001;Radial;2030;National Trends;DC_FB;DC_FB_R;;14300;15121,36246;29421,36246
NLOR001;Radial;2035;National Trends;DC_FB;DC_FB_R;;23650;5771,362456;29421,36246
NLOR001;Radial;2040;National Trends;DC_FB;DC_FB_R;;29421,36246;0;29421,36246
NLOR001;Radial;2045;National Trends;DC_FB;DC_FB_R;;29421,36246;0;29421,36246
NLOR001;Radial;2050;National Trends;DC_FB;DC_FB_R;;29421,36246;0;29421,36246
NLOR001;Radial;2030;National Trends;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2035;National Trends;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2040;National Trends;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2045;National Trends;DC_FL;DC_FL_R;;0;0;0
NLOR001;Radial;2050;National Trends;DC_FL;DC_FL_R;;0;0;0
NOMOH01;Hub;2030;Distributed Energy;AC_FB;AC_FB_R;;0;187,8248422;187,8248422
NOMOH01;Hub;2035;Distributed Energy;AC_FB;AC_FB_R;;0;187,8248422;187,8248422
NOMOH01;Hub;2040;Distributed Energy;AC_FB;AC_FB_R;;187,8248422;0;187,8248422
NOMOH01;Hub;2045;Distributed Energy;AC_FB;AC_FB_R;;187,8248422;0;187,8248422
NOMOH01;Hub;2050;Distributed Energy;AC_FB;AC_FB_R;;187,8248422;0;187,8248422
NOMOH01;Hub;2030;Distributed Energy;AC_FL;AC_FL_R;;0;122,8858041;122,8858041
NOMOH01;Hub;2035;Distributed Energy;AC_FL;AC_FL_R;;0;122,8858041;122,8858041
NOMOH01;Hub;2040;Distributed Energy;AC_FL;AC_FL_R;;122,8858041;0;122,8858041
NOMOH01;Hub;2045;Distributed Energy;AC_FL;AC_FL_R;;122,8858041;0;122,8858041
NOMOH01;Hub;2050;Distributed Energy;AC_FL;AC_FL_R;;122,8858041;0;122,8858041
NOMOH01;Hub;2030;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;502,1180006;502,1180006
NOMOH01;Hub;2035;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;502,1180006;502,1180006
NOMOH01;Hub;2040;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;502,1180006;0;502,1180006
NOMOH01;Hub;2045;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;502,1180006;0;502,1180006
NOMOH01;Hub;2050;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;502,1180006;0;502,1180006
NOMOH01;Hub;2030;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;2187,171353;2187,171353
NOMOH01;Hub;2035;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;2187,171353;2187,171353
NOMOH01;Hub;2040;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;1187,171353;1000;2187,171353
NOMOH01;Hub;2045;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;1187,171353;1000;2187,171353
NOMOH01;Hub;2050;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;1187,171353;1000;2187,171353
NOMOH01;Hub;2030;Global Ambition;AC_FB;AC_FB_R;;0;187,8248422;187,8248422
NOMOH01;Hub;2035;Global Ambition;AC_FB;AC_FB_R;;0;187,8248422;187,8248422
NOMOH01;Hub;2040;Global Ambition;AC_FB;AC_FB_R;;187,8248422;0;187,8248422
NOMOH01;Hub;2045;Global Ambition;AC_FB;AC_FB_R;;187,8248422;0;187,8248422
NOMOH01;Hub;2050;Global Ambition;AC_FB;AC_FB_R;;187,8248422;0;187,8248422
NOMOH01;Hub;2030;Global Ambition;AC_FL;AC_FL_R;;0;122,8858041;122,8858041
NOMOH01;Hub;2035;Global Ambition;AC_FL;AC_FL_R;;0;122,8858041;122,8858041
NOMOH01;Hub;2040;Global Ambition;AC_FL;AC_FL_R;;122,8858041;0;122,8858041
NOMOH01;Hub;2045;Global Ambition;AC_FL;AC_FL_R;;122,8858041;0;122,8858041
NOMOH01;Hub;2050;Global Ambition;AC_FL;AC_FL_R;;122,8858041;0;122,8858041
NOMOH01;Hub;2030;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;502,1180006;502,1180006
NOMOH01;Hub;2035;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;502,1180006;502,1180006
NOMOH01;Hub;2040;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;502,1180006;0;502,1180006
NOMOH01;Hub;2045;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;502,1180006;0;502,1180006
NOMOH01;Hub;2050;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;502,1180006;0;502,1180006
NOMOH01;Hub;2030;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;2187,171353;2187,171353
NOMOH01;Hub;2035;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;2187,171353;2187,171353
NOMOH01;Hub;2040;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;1187,171353;1000;2187,171353
NOMOH01;Hub;2045;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;1187,171353;1000;2187,171353
NOMOH01;Hub;2050;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;1187,171353;1000;2187,171353
NOMOH01;Hub;2030;National Trends;AC_FB;AC_FB_R;;0;187,8248422;187,8248422
NOMOH01;Hub;2035;National Trends;AC_FB;AC_FB_R;;0;187,8248422;187,8248422
NOMOH01;Hub;2040;National Trends;AC_FB;AC_FB_R;;187,8248422;0;187,8248422
NOMOH01;Hub;2045;National Trends;AC_FB;AC_FB_R;;187,8248422;0;187,8248422
NOMOH01;Hub;2050;National Trends;AC_FB;AC_FB_R;;187,8248422;0;187,8248422
NOMOH01;Hub;2030;National Trends;AC_FL;AC_FL_R;;0;122,8858041;122,8858041
NOMOH01;Hub;2035;National Trends;AC_FL;AC_FL_R;;0;122,8858041;122,8858041
NOMOH01;Hub;2040;National Trends;AC_FL;AC_FL_R;;122,8858041;0;122,8858041
NOMOH01;Hub;2045;National Trends;AC_FL;AC_FL_R;;122,8858041;0;122,8858041
NOMOH01;Hub;2050;National Trends;AC_FL;AC_FL_R;;122,8858041;0;122,8858041
NOMOH01;Hub;2030;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;502,1180006;502,1180006
NOMOH01;Hub;2035;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;502,1180006;502,1180006
NOMOH01;Hub;2040;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;502,1180006;0;502,1180006
NOMOH01;Hub;2045;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;502,1180006;0;502,1180006
NOMOH01;Hub;2050;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;502,1180006;0;502,1180006
NOMOH01;Hub;2030;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;2187,171353;2187,171353
NOMOH01;Hub;2035;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;2187,171353;2187,171353
NOMOH01;Hub;2040;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;1187,171353;1000;2187,171353
NOMOH01;Hub;2045;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;1187,171353;1000;2187,171353
NOMOH01;Hub;2050;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;1187,171353;1000;2187,171353
NONOH01;Hub;2030;Distributed Energy;AC_FB;AC_FB_R;;0;99,60970167;99,60970167
NONOH01;Hub;2035;Distributed Energy;AC_FB;AC_FB_R;;0;99,60970167;99,60970167
NONOH01;Hub;2040;Distributed Energy;AC_FB;AC_FB_R;;99,60970167;0;99,60970167
NONOH01;Hub;2045;Distributed Energy;AC_FB;AC_FB_R;;99,60970167;0;99,60970167
NONOH01;Hub;2050;Distributed Energy;AC_FB;AC_FB_R;;99,60970167;0;99,60970167
NONOH01;Hub;2030;Distributed Energy;AC_FL;AC_FL_R;;0;84,97389569;84,97389569
NONOH01;Hub;2035;Distributed Energy;AC_FL;AC_FL_R;;0;84,97389569;84,97389569
NONOH01;Hub;2040;Distributed Energy;AC_FL;AC_FL_R;;84,97389569;0;84,97389569
NONOH01;Hub;2045;Distributed Energy;AC_FL;AC_FL_R;;84,97389569;0;84,97389569
NONOH01;Hub;2050;Distributed Energy;AC_FL;AC_FL_R;;84,97389569;0;84,97389569
NONOH01;Hub;2030;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;273,6223869;273,6223869
NONOH01;Hub;2035;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;273,6223869;273,6223869
NONOH01;Hub;2040;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;273,6223869;0;273,6223869
NONOH01;Hub;2045;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;273,6223869;0;273,6223869
NONOH01;Hub;2050;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;273,6223869;0;273,6223869
NONOH01;Hub;2030;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;3541,794016;3541,794016
NONOH01;Hub;2035;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;3541,794016;3541,794016
NONOH01;Hub;2040;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;41,79401572;3500;3541,794016
NONOH01;Hub;2045;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;41,79401572;3500;3541,794016
NONOH01;Hub;2050;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;41,79401572;3500;3541,794016
NONOH01;Hub;2030;Global Ambition;AC_FB;AC_FB_R;;0;99,60970167;99,60970167
NONOH01;Hub;2035;Global Ambition;AC_FB;AC_FB_R;;0;99,60970167;99,60970167
NONOH01;Hub;2040;Global Ambition;AC_FB;AC_FB_R;;99,60970167;0;99,60970167
NONOH01;Hub;2045;Global Ambition;AC_FB;AC_FB_R;;99,60970167;0;99,60970167
NONOH01;Hub;2050;Global Ambition;AC_FB;AC_FB_R;;99,60970167;0;99,60970167
NONOH01;Hub;2030;Global Ambition;AC_FL;AC_FL_R;;0;84,97389569;84,97389569
NONOH01;Hub;2035;Global Ambition;AC_FL;AC_FL_R;;0;84,97389569;84,97389569
NONOH01;Hub;2040;Global Ambition;AC_FL;AC_FL_R;;84,97389569;0;84,97389569
NONOH01;Hub;2045;Global Ambition;AC_FL;AC_FL_R;;84,97389569;0;84,97389569
NONOH01;Hub;2050;Global Ambition;AC_FL;AC_FL_R;;84,97389569;0;84,97389569
NONOH01;Hub;2030;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;273,6223869;273,6223869
NONOH01;Hub;2035;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;273,6223869;273,6223869
NONOH01;Hub;2040;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;273,6223869;0;273,6223869
NONOH01;Hub;2045;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;273,6223869;0;273,6223869
NONOH01;Hub;2050;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;273,6223869;0;273,6223869
NONOH01;Hub;2030;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;3541,794016;3541,794016
NONOH01;Hub;2035;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;3541,794016;3541,794016
NONOH01;Hub;2040;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;41,79401572;3500;3541,794016
NONOH01;Hub;2045;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;41,79401572;3500;3541,794016
NONOH01;Hub;2050;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;41,79401572;3500;3541,794016
NONOH01;Hub;2030;National Trends;AC_FB;AC_FB_R;;0;99,60970167;99,60970167
NONOH01;Hub;2035;National Trends;AC_FB;AC_FB_R;;0;99,60970167;99,60970167
NONOH01;Hub;2040;National Trends;AC_FB;AC_FB_R;;99,60970167;0;99,60970167
NONOH01;Hub;2045;National Trends;AC_FB;AC_FB_R;;99,60970167;0;99,60970167
NONOH01;Hub;2050;National Trends;AC_FB;AC_FB_R;;99,60970167;0;99,60970167
NONOH01;Hub;2030;National Trends;AC_FL;AC_FL_R;;0;84,97389569;84,97389569
NONOH01;Hub;2035;National Trends;AC_FL;AC_FL_R;;0;84,97389569;84,97389569
NONOH01;Hub;2040;National Trends;AC_FL;AC_FL_R;;84,97389569;0;84,97389569
NONOH01;Hub;2045;National Trends;AC_FL;AC_FL_R;;84,97389569;0;84,97389569
NONOH01;Hub;2050;National Trends;AC_FL;AC_FL_R;;84,97389569;0;84,97389569
NONOH01;Hub;2030;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;273,6223869;273,6223869
NONOH01;Hub;2035;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;273,6223869;273,6223869
