,AL00,AT00,BA00,BE00,BG00,CH00,CY00,CZ00,DE00,DKE1,DKW1,EE00,ES00,FI00,FR00,FR15,GB00,GBNI,GR00,GR03,HR00,HU00,IE00,ITCA,ITCN,ITCS,ITN1,ITS1,ITSA,ITSI,LT00,LUB1,LUF1,LUG1,LUV1,LV00,ME00,MK00,MT00,NL00,NOM1,NON1,NOS0,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SI00,SK00,ITCO,ITVI
2009-01-04 18:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 19:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 20:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 21:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 22:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 23:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-05 00:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 01:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 02:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 03:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
