country,year,electricity residential space,total residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,electricity residential,distributed heat residential,thermal uses residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,distributed heat services,thermal uses services,total agriculture electricity,total agriculture heat,total agriculture machinery,total agriculture,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,total international navigation
GR,2012,3.301294365838589,39.94267581774525,6.496915024229067,2.888734826570191,2.8590665909302,2.6065720409492408,59.267205000000004,19.058,0.524723,51.74699112175706,5.892664848266842,4.068770281255399,4.270833871384644,3.4447119523354606,4.461873188824888,2.991078596088338,22.731343219244838,18.601997219244836,0.0,15.67092718433845,1.200802310009277,5.613738622926754,1.9392640670639676,8.753805,56.54141878075517,2.7807551644530158e-06,3.1843399162980903,31.76460779631891,1.794776504182761e-06,5.875492116324207,0.0,6.467792949942426,0.0,9.249186001871546,0.35283300000000006,0.057,0.3336812153204455,0.053151524804558245,0.019151784679554543,0.0038484751954417505,9.707568410764251,0.12315358923575041,2.1743329999999994,7.552853290862831,0.11610708464659536,0.007046504589155052,2.290440084646595,7.559899795451987,6.1082220000000005,26.150671390000003
GR,2013,0.5213919444444445,20.650359166666668,3.848392222222222,1.634416111111111,8.116059444444444,4.684069999999999,43.221044166666665,17.44611111111111,0.48277800000000004,36.80316300089283,4.873929479314506,2.6408669162383704,4.289758010220161,3.4460191203015746,4.4302598509018996,3.313288177526488,21.370210249199364,17.16999324919936,0.0,14.277298035754763,1.063814298062142,4.503107567936173,1.1682431340016852,6.7351649999999985,57.68956275080065,6.750800636007398e-06,3.1869261083333336,29.368084894530885,5.653766214734521e-06,6.699605517559394,0.0,7.51535881564924,0.0,10.919587414727784,0.316389,0.10500000000000001,0.3021355389472747,0.10091128536118758,0.014253461052725314,0.004088714638812442,9.773838593304736,0.11671740669526427,2.055,7.737517446476097,0.11127317533894233,0.005444231356321941,2.1662731753389424,7.742961677832419,5.0070559999999995,24.662950160000005
GR,2014,2.1018103331149725,25.663898941600088,6.889965661902124,3.247833024769144,3.3001839758096856,2.7294060564153875,44.767898,17.203000000000003,0.5758329999999999,37.07119181235428,3.633890016745097,2.1233412193924757,4.364618934812378,3.540467764785564,4.330951459983906,3.549900989502674,20.10803512478919,16.97589212478919,0.0,12.916129115897386,0.9403897996818231,3.829350991224458,1.2422752090937181,6.012015999999998,57.380051875210825,0.00010787521081143854,3.2604722222222224,28.60179623194401,8.47819746606996e-05,6.485773977265104,0.0,7.509242851494582,0.0,11.52276659228489,0.673,0.16899999999999998,0.6533152128375893,0.1638330911935483,0.01968478716241074,0.00516690880645169,11.038968950892842,0.09380804910715912,2.0908330000000004,8.959741785369841,0.08942172638195357,0.004386322725205548,2.180254726381954,8.964128108095046,5.2230550000000004,21.688996340000003
GR,2015,1.9466999999999999,31.682444166666667,5.779750555555555,2.9639,2.9187441666666665,2.4202,50.58803888888889,17.5379,0.581389,44.31488921841768,5.242403867667638,3.070382627970954,4.381028672428796,3.5312406599994453,4.268085495766546,3.4240934018333133,22.021498430259474,18.131788430259473,0.0,14.662926448801368,0.9341061503873774,3.8856857876766924,1.2509020619359301,6.070693999999999,57.85929356974055,0.00021156974052964948,3.351035461135403,29.679909075418564,0.0001666176613811732,6.224729830825156,0.0,8.95260545572572,0.0,9.651013746635703,0.6859999999999999,0.18199999999999997,0.6673986984441367,0.1769988391399989,0.018601301555863235,0.005001160860001069,11.438384547877268,0.08828145212273257,1.9472220000000005,9.500527235134959,0.08215939520319239,0.006122056919540188,2.0293813952031927,9.506649292054497,6.213722000000002,20.736941280000003
GR,2016,2.0937,28.07063611111111,6.111093611111111,3.1795999999999998,3.2046219444444444,2.7921,49.31785166666667,19.9969,0.462222,42.95580443407054,6.736375984550213,4.259565180843913,4.309165038068215,3.4650488521854834,4.265407509928967,3.3572672590223447,23.729321987343372,19.47065498734337,0.0,16.16071136688051,0.9677467313353294,3.877253777510147,1.1819444911545247,6.026945,59.22884501265664,0.0003450126566339184,3.2423391645362405,30.180169369063297,0.00022607642501629367,6.308035535731314,0.0,9.429797414655676,0.0,10.068503528670114,0.656777,0.163,0.640949394424412,0.1588764271522416,0.015827605575588075,0.0041235728477584345,12.337265935021103,0.08551106497889775,2.1983330000000003,10.147309519599993,0.07987585595001066,0.00563520902888709,2.278208855950011,10.15294472862888,6.476056,19.994272740000003
GR,2017,1.5188269444444444,28.717777777777776,6.801693611111111,3.076663055555555,2.4767975,2.2443919444444442,50.78423888888889,19.627851944444448,0.45124400000000003,42.877830285684986,5.947113875647237,4.214783354449895,4.269686548990654,3.40840013458433,4.269989616979902,3.3142483260010756,22.85714183903277,19.267114839032768,0.0,15.362990888384912,1.0399304165323329,4.0249722204531135,1.187949363014553,6.252852,58.05803416096723,0.0005841609672327821,3.1849530403338044,30.20060345725919,0.0002898238940494209,6.31630285815947,0.0,8.314433289605464,0.0,10.041741515609298,0.645133,0.16383500000000006,0.6233196514527234,0.15803694146485783,0.02181334854727671,0.005798058535142222,13.65845469468383,0.08495330531617015,2.2697460000000005,11.394564470303239,0.07827515303526672,0.006678152280903431,2.3480211530352673,11.40124262258414,6.635503999999999,24.821141420000004
GR,2018,1.1822069444444443,24.23604333333333,6.894078333333334,2.7111030555555553,2.8408430555555557,1.9777200000000001,44.862545000000004,16.76261,0.4755990000000001,37.03999342418112,4.847708632856382,3.138476414715614,4.175796267975842,3.3387819812239914,4.223097807366648,3.2223552098588693,21.418296761359667,17.83016976135967,0.0,14.021224526595594,0.9309536980921079,3.7772395359876945,1.1994437659201995,5.907637000000001,58.18277123864034,0.0009802386403382963,2.925742978986963,30.246879865616876,0.0004303389667300288,6.458833113443792,0.0,8.247346708401345,0.0,10.303968572191357,0.6355240000000001,0.17880000000000004,0.6109505620401263,0.1718721067164917,0.02457343795987373,0.006927893283508331,15.133969398622648,0.11891760137735019,2.583658,12.562182726884439,0.10788085575328882,0.011036745624061373,2.6915388557532887,12.5732194725085,7.160107,25.412875820000004
GR,2019,0.8316199999999999,26.547669722222224,6.3581674999999995,2.587631111111111,2.9448925,2.4606838888888887,47.34833361111111,17.37753888888889,0.448022,39.425282736721584,5.276693610945104,3.4704890729315037,4.0438057332272574,3.2283511549420427,4.142182752096223,3.0482132171864067,21.70606077264285,17.93312677264285,0.0,14.470373074387844,0.9611180621154507,3.857312456873444,1.1542834810111067,5.972714,59.91417522735716,0.002010227357145694,3.0641898109812296,30.935554227892034,0.0009742485150975749,6.698946527132113,0.0001899623574814154,8.264245434766128,0.0,10.951239226585642,0.3084500000000001,0.18226700000000004,0.2842861920322379,0.16900643120960535,0.024163807967762123,0.013260568790394717,15.646240497326646,0.11564350267335569,2.612716,13.0438600197965,0.10252769914059415,0.01311580353276154,2.715243699140594,13.05697582332926,7.4516240000000025,29.287794110000004
GR,2020,1.4688411111111113,28.099265000000003,6.922438055555555,2.5005269444444447,3.991171944444444,3.1125438888888888,49.417164166666666,17.48620111111111,0.46454300000000004,41.15962032305319,4.113055230398847,2.614388431322146,3.5406222371025566,2.884302536441122,3.497184113941306,2.6881316725581486,18.637323158062912,15.62568315806291,0.0,12.017712866549388,1.0540746016375235,4.494516610574294,1.667583787788182,7.216174999999999,52.50443284193709,0.005811841937095334,2.5840564800859287,26.13656086119929,0.0024283012677698106,6.478101918512168,0.00018904280511629234,7.128343567795816,0.0,10.17737001434389,0.241228,0.15500999999999998,0.21121337508923724,0.13679317917248462,0.03001462491076275,0.01821682082751536,5.100261185360384,0.08662681463961752,1.053379,4.0512540003829205,0.07412821143047438,0.012498603209143146,1.1275072114304743,4.0637526035920635,5.9870909999999995,18.91997475
GR,2021,1.3708699999999998,26.120494444444443,6.823323055555555,2.7769488888888887,4.407849166666667,2.025753888888889,48.89389277777778,17.715798888888887,0.41607600000000006,40.706702741123166,4.537991407902318,3.055773032552089,3.544993724968048,2.8631161235963805,3.9676328332555313,2.909192874207184,19.840491469500485,16.550187469500482,0.0,13.204828023346025,1.0276092579157123,3.55637591672917,1.0966538253551161,5.680638999999998,55.620769530499516,0.01838853049952312,2.6744521124206564,27.642577806060473,0.00808277858672133,6.571353383492295,0.00018988824172652092,7.762286406381668,0.0,10.970099822144427,0.253895,0.17587799999999998,0.22553981717719,0.15862300363349705,0.028355182822809976,0.017254996366502927,9.744773842011954,0.11595815798804689,1.7607710000000003,7.990014826325271,0.09145867703546097,0.024499480952585913,1.8522296770354616,8.014514307277857,6.683225000000002,21.059534220000003
HR,1990,0.6603139645817241,16.137658933499083,2.6106485276039066,0.576513933700746,1.4618221561831732,0.39049301299659656,22.92556772,4.46500123,,,3.2645549301816796,0.5348484898195038,0.6042054636146313,0.19069359145623374,0.5878764849505944,0.27390178380248087,5.7227741000000005,2.28500425,,,0.49459009165108336,0.49459009165108336,0.49459009165108336,5.09174193,12.961169800000002,0.0,0.1740245418703421,7.907286439518265,0.0,0.693225578531336,0.0,1.5801880857326753,0.0,2.606445154347384,0.8116809600000001,0.31799909000000004,0.596320690515464,0.24257077009841116,0.21536026948453607,0.07542831990158891,1.7731260827937627,0.18065576720623766,0.022339765600615305,1.7507863171931475,0.002083234399384698,0.17857253280685295,0.024423000000000004,1.9293588500000003,0.5683348400000001,0.31259114000000005
HR,1991,0.6597223116015117,19.07850026217314,2.9967144526738827,0.575997367028975,1.6650758495728064,0.39014312435682214,26.429954210000002,4.461000510000001,,,2.699090897000695,0.44710039860768624,0.5005527700756567,0.15940809850802032,0.48799215975826465,0.2289650228960594,4.7462611500000005,1.9101228300000004,,,0.3199775152283051,0.3199775152283051,0.3199775152283051,3.2941277200000005,10.230422540000001,0.0,0.137359869759867,6.241325641847853,0.0,0.5471721066343502,0.0,1.2472633303298761,0.0,2.0573015914280557,0.82076399,0.27500298000000006,0.6029937541802476,0.20977319349548443,0.21777023581975244,0.06522978650451565,0.3547670129876188,0.035989357012381235,0.022339765600615305,0.3324272473870035,0.002083234399384698,0.03390612261299654,0.024423000000000004,0.36633337000000005,0.41128332,0.0
HR,1992,0.5986444609233093,16.461654745315588,2.6074921373156936,0.5226708680524124,1.4520478054823653,0.3540232250089482,22.968563830000004,4.047995950000001,,,2.214906030193361,0.3933964107865427,0.4161935222833451,0.14026060812884444,0.4109752375350221,0.20146262111030883,3.9746804300000007,1.6806861900000003,,,0.3178164209539983,0.3178164209539983,0.3178164209539983,3.2718795300000005,9.547927620000001,0.0,0.1281962782311274,5.824952512783831,0.0,0.5106690021258592,0.0,1.1640555367588765,0.0,1.9200542901003081,0.5848959600000001,0.21900453000000003,0.4297077052871922,0.16705738842567314,0.1551882547128079,0.05194714157432691,0.2771981927617553,0.02807767723824477,0.022339765600615305,0.25485842716114,0.002083234399384698,0.02599444283886007,0.024423000000000004,0.28085287000000003,0.6325905900000001,0.0
HR,1993,0.6131382390170582,17.21226975294385,2.7168924184596364,0.5353252498635042,1.5115727686820382,0.3625944795652822,23.94457669,4.14600196,,,2.7988797501973006,0.42650679216674175,0.5114466132495656,0.15206570370274528,0.4912925088183473,0.21841881093796917,4.809888880000001,1.82214188,,,0.3114732195163441,0.3114732195163441,0.3114732195163441,3.2065770800000006,10.177633970000002,0.0,0.13665109834092917,6.20912065185362,0.0,0.5443487205092729,0.0,1.2408275015687358,0.0,2.046685997727445,0.5721494800000001,0.18999931000000003,0.42034320109179807,0.14493210953800767,0.15180627890820203,0.04506720046199239,0.6985413887110129,0.07075985128898726,0.05584941400153826,0.6426919747094746,0.005208085998461745,0.06555176529052552,0.06105750000000001,0.7082437400000001,0.45163942000000007,0.0
HR,1994,0.6224550535339488,16.38248929573649,2.6147471529995876,0.5434596732965983,1.4590008716914598,0.36810420852359016,23.00674512,4.20900167,,,2.9582842883939073,0.4799902800378898,0.5465610263548206,0.17113457756120376,0.5308651793946522,0.2458082922784316,5.171779590000001,2.0506364900000005,,,0.286360242141624,0.286360242141624,0.286360242141624,2.9480421800000003,11.09078668,0.0,0.14891164152241046,6.766212345922186,0.0,0.593188510855759,0.0,1.3521564213392725,0.0,2.2303177603603737,0.49721739000000004,0.14200230000000003,0.36529256192124643,0.10831982967858686,0.13192482807875358,0.03368247032141318,0.9978134787692592,0.10118663123074104,0.06701929680184592,0.9307941819674133,0.0062497031981540935,0.09493692803258694,0.073269,1.0257311100000002,0.33467651000000004,0.34608554
HR,1995,0.6833832710456442,17.937033278299598,2.864243827941716,0.5966555289579164,1.5984191417838216,0.4041356185933817,25.200244530000006,4.620994420000001,,,3.1864759351172385,0.5323086570621476,0.5918568043351744,0.18978804560648868,0.5778871872675988,0.2726011075623093,5.6167899100000005,2.2741534600000004,,,0.28690249266523465,0.28690249266523465,0.28690249266523465,2.9536245800000005,11.729843550000002,0.0,0.1574920073957782,7.156085004039203,0.0,0.6273683399341632,0.0,1.43006837432361,0.0,2.3588298243072487,0.53755023,0.14200230000000003,0.39492404052492064,0.10831982967858686,0.14262618947507938,0.03368247032141318,0.9424958013759694,0.09544680862403068,0.07818917960215356,0.8643066217738159,0.007291320397846442,0.08815548822618424,0.0854805,0.9524621100000001,0.3835690300000001,0.37464882000000005
HR,1996,0.7243483602395344,20.279226730447473,3.2024526483868594,0.6324217643888629,1.7819340042503313,0.42836133842520374,28.22203254,4.897997760000001,,,3.2811554469146595,0.5792452019735504,0.6158238303572037,0.2065226882016707,0.6074153709134447,0.2966378275334119,5.877441470000001,2.4746779200000004,,,0.2949707285811254,0.2949707285811254,0.2949707285811254,3.0366860400000006,13.06757267,0.0,0.1754531714609705,7.972200176785778,0.0,0.6989165147856503,0.0,1.5931604138524535,0.0,2.6278423931151496,0.5164883,0.13800158,0.37945039353782317,0.1052680670733916,0.13703790646217684,0.032733512926608414,1.000118353543754,0.10132405645624636,0.07818917960215356,0.9219291739416002,0.007291320397846442,0.09403273605839992,0.0854805,1.0159619100000001,0.5562629,0.4234250400000001
HR,1997,0.7673842348641677,19.462377063113177,3.127015046911168,0.6699959831710083,1.747863761331911,0.4538116684962361,27.487411960000006,5.18900362,,,3.182111633975091,0.6326279676453177,0.6117663247171908,0.22555565080992487,0.6172209503396833,0.32397572792973023,5.913540990000001,2.70274222,,,0.29632183613578866,0.29632183613578866,0.29632183613578866,3.05059552,14.022709680000004,0.0,0.18827742136692105,8.554905445183314,0.0,0.7500018270337734,0.0,1.709607937242228,0.0,2.8199170491737684,0.5018461300000001,0.14000194000000002,0.3686931756710338,0.10679394837598924,0.13315295432896632,0.0332079916240108,0.9125763992888507,0.09239516071114948,0.07818917960215356,0.8343872196866972,0.007291320397846442,0.08510384031330304,0.0854805,0.9194910600000001,0.4382416600000001,0.27052543
HR,1998,0.7789180281354008,19.461254583042653,3.1354217229321555,0.6800660299759427,1.7538084986956917,0.46063246273555924,27.550307000000004,5.266994400000001,,,3.3446499556814975,0.6159870269746643,0.6329763248506718,0.21962252993158435,0.6293083944688771,0.3154537195093991,6.068103690000001,2.6316480300000005,,,0.31372468887791927,0.31372468887791927,0.31372468887791927,3.2297556700000003,14.681781780000001,0.0,0.19712652388095678,8.95698889593749,0.0,0.7852521666918775,0.0,1.789960088794074,0.0,2.952454104695605,0.57633628,0.20500201,0.4234191331267815,0.1563762193074898,0.15291714687321856,0.04862579069251024,0.9757395814727681,0.09883752852723202,0.07818917960215356,0.8975504018706145,0.007291320397846442,0.09154620812938558,0.0854805,0.98909661,0.33365307000000005,0.30103092000000004
HR,1999,0.849164780085441,20.256204616851406,3.2919987811361495,0.7413978107176566,1.845514022498166,0.5021746188817977,28.889699210000003,5.741998490000001,,,3.3419715054507937,0.656147962311512,0.6408056476454187,0.2339414130197829,0.6449478035805951,0.33602057542713926,6.18572951,2.8032254200000004,,,0.30108121416906336,0.30108121416906336,0.30108121416906336,3.0995927100000005,15.814415850000003,0.0,0.21233395717440004,9.64798069381112,0.0,0.8458308737496348,0.0,1.9280475369585839,0.0,3.180222788306266,0.5539834200000001,0.20400183000000002,0.4069970737622309,0.15561327865619098,0.14698634623776927,0.04838855134380905,0.9538252539305673,0.09650330606943293,0.08951863215675133,0.8643066217738159,0.008347817843248681,0.08815548822618424,0.09786645000000001,0.9524621100000001,0.33960763000000005,0.24776552000000002
HR,2000,0.3484538162514989,19.29773633180427,2.5771432875958338,1.39148708328907,2.1322714598384267,1.1881775321214507,26.685678000000003,5.729,1.502778,24.124864000878993,3.17607603383898,0.5340066814101211,0.660351995158605,0.19420629672797346,0.6326264002828759,0.5301764773085614,6.053046,2.862815,0.6916240000000001,4.54686931623783,0.10612791560971302,2.1399720326050176,1.1737460517852698,3.419846,16.185524,0.0,0.06834082580291985,11.466251949364665,0.0,2.05841487407367,0.0,0.9246965055518603,0.0,1.6678198452068849,0.533325,0.21300000000000002,0.381149740261173,0.1530012492988004,0.15217525973882706,0.05999875070119963,0.8737961688297142,0.005403831170285616,0.097689,0.7777200656901672,0.0049164296458443285,0.00048740152444128764,0.10260542964584432,0.7782074672146085,0.336558,0.20986335000000006
HR,2001,0.43799430399821954,21.34890597955495,2.5049014387149855,1.31005065310915,2.1358975153032502,0.9520611507870554,28.714401000000013,5.560000000000001,1.7505560000000002,26.09997020793821,3.831528569843357,0.6873020212567054,0.6937545638751672,0.203224146020497,0.6856320576030964,0.5457673802899147,6.909223000000002,3.1592220000000006,0.7623690000000001,5.288772230265195,0.10726792364750011,2.015577637964792,1.111213438387708,3.234059,16.361122,0.0,0.06792933024562386,11.49372351988978,0.0,1.9886595046313011,0.0,1.0436177505444744,0.0,1.7671918946888219,0.546189,0.21400000000000005,0.37081789578445473,0.15334021624371655,0.1753711042155454,0.060659783756283475,0.8727422996883488,0.006457700311651189,0.097689,0.7769979487466994,0.005901747059551398,0.0005559532520997898,0.1035907470595514,0.7775539019987993,0.34212800000000004,0.33378100000000005
HR,2002,0.46198867870556926,21.2062091159228,2.6446073837773802,1.4118054575682892,2.1951441311478064,1.1192027245575114,28.868185999999998,5.954000000000001,1.7066670000000002,26.151879352246898,4.002085508366872,0.7719432034548575,0.734535718558269,0.21513641250089366,0.7164433803905997,0.5782396721385368,7.28124,3.418605000000001,0.7473250000000001,5.5340446231584135,0.10674444675863198,1.8678185381075987,1.033972015133769,3.0085349999999997,17.433397000000003,0.0,0.06968167207816826,11.710356633472056,0.0,1.967052821361041,0.0,1.1751235352778227,0.0,2.5111823378109137,0.556189,0.22399999999999998,0.37044318396902615,0.15541431271787226,0.1857458160309739,0.06858568728212773,0.8422118106171449,0.006508189382855057,0.11605300000000002,0.7281077509182718,0.005953026836168342,0.0005551625466867151,0.12200602683616836,0.7286629134649586,0.410745,0.27414236000000003
HR,2003,0.4683232224909793,23.77827235971718,2.4468068900332782,1.1987286867333924,2.1405072345672393,0.7908034467661813,31.454115000000005,5.694,1.8727780000000003,28.618036287514865,4.180280960478323,0.7864589867472871,0.7699427835485014,0.23304983088805853,0.7374358613915535,0.5873784774096049,7.748980613059738,3.694028613059738,0.8261080000000001,5.855473404117737,0.10174804435893256,1.8864861729321156,1.048016782708952,3.036251,18.907103386940264,4.386940261927977e-06,0.0761539105016355,12.68549620369822,0.0,1.9761919560227124,0.0,1.2890537512463829,4.386940261927977e-06,2.8802075654713115,0.558189,0.22600000000000006,0.35100281273581924,0.15122179177758124,0.20718618726418084,0.07477820822241879,0.8304646220793872,0.006083377920613199,0.12830400000000006,0.7039344244397374,0.005459308022416545,0.0006240698981966542,0.1337633080224166,0.7045584943379342,0.422609,0.25074280000000004
HR,2004,0.5406740122136694,23.441557808797732,2.663028502471161,1.3755979317686515,2.221891640721251,0.9447621017462187,31.38299200000001,6.072,1.8297219999999996,28.440838551801434,4.293980582984208,0.9270328908262483,0.819206446271476,0.2576763821280805,0.7814382181168025,0.6197803307213791,8.02775160795425,3.963506607954251,0.8063660000000001,5.9881024221545704,0.10580348492330113,1.7468259478113597,0.9737885672653406,2.8264180000000017,19.45770039204575,4.392045749200986e-06,0.08242443546769013,12.84927640969985,0.0,1.926076745451549,0.0,1.384686929922669,4.392045749200986e-06,3.2152358715039893,0.574917,0.21900000000000003,0.3614068965918576,0.1448625945969998,0.21351010340814242,0.07413740540300025,0.952435954915527,0.006223045084472692,0.14051499999999997,0.8137306559965392,0.005599170601389332,0.0006238744830833585,0.14611417060138931,0.8143545304796225,0.34405300000000005,0.27222341000000005
HR,2005,0.5954178188315372,24.57306068769779,2.7429839421374407,1.4162561541546415,2.294948998239137,0.9652930306607476,32.80673600000001,6.333,1.9100000000000001,29.76180424435403,4.433731470306984,1.1132790081375201,0.8543521290937753,0.26779048662604454,0.8145779702256126,0.6509222281078113,8.388234545840525,4.342889545840525,0.852054,6.204708566103781,0.1102208323644786,1.7862899243655486,0.9890812432699713,2.885591999999999,20.170434454159473,6.454159475462804e-06,0.08916080288337776,13.430145219553138,0.0,1.9018585862456168,0.0,1.511730470778966,6.454159475462804e-06,3.2375393746983776,0.599781,0.232,0.36204930333497126,0.15002793254634633,0.23773169666502877,0.0819720674536537,1.1344769212653723,0.0073490787346279255,0.14051499999999997,0.9961740072235306,0.006630130044206099,0.0007189486904218252,0.1471451300442061,0.9968929559139524,0.379644,0.29081978
HR,2006,0.5441262800250919,22.335458034477323,2.837873431929704,1.4699318456031465,2.3252230683616513,1.0021596485927167,30.85934200000001,6.5200000000000005,1.699722,27.736615320368745,4.138746559957493,1.18015726920645,0.8749329585986042,0.2813345615801127,0.8680266324536008,0.6922145133764903,8.318697538370502,4.613249538370503,0.7411800000000001,6.008658503211876,0.11307726475469396,1.8001835619261572,1.0040171733191496,2.9172780000000005,21.489949461629497,6.461629499295983e-06,0.09565305219846248,14.421607395805408,0.0,1.8907326472210602,0.0,1.5793790396880019,6.461629499295983e-06,3.5025773267165654,0.6226439999999999,0.24299999999999997,0.37184680203267073,0.15492074410904322,0.25079719796732924,0.08807925589095676,1.1708900704109833,0.007568929589016456,0.15272600000000003,1.0210098820813005,0.00697442253258541,0.000594507056431046,0.15970042253258543,1.0216043891377316,0.39150799999999997,0.23229762000000004
HR,2007,0.5093016144349138,20.777442465213582,2.7435107948503137,1.394833506114239,2.300368901095129,0.8531768515960266,29.326894000000006,6.392000000000001,1.6069439999999997,26.13145625097035,3.8207587367869578,1.1552998205735343,0.9094864179436671,0.30409193602479284,0.9215226272984484,0.7421774472241689,8.22904253477155,4.798656534771548,0.6979190000000001,5.799373779498833,0.11420223127763227,1.7590111812201725,0.9830905875021959,2.856304000000001,23.153087465228452,6.4652284522842615e-06,0.09546193084073952,15.896909920919024,0.0,1.9530278683560294,0.0,1.5474273341504186,6.4652284522842615e-06,3.660260410962239,0.641508,0.24999999999999997,0.3773189856927776,0.1638769800718851,0.2641890143072224,0.08612301992811486,1.2183016469485308,0.009002353051469158,0.15272600000000003,1.0689758617268577,0.008431052616786035,0.0005713004346831231,0.16115705261678606,1.0695471621615407,0.403372,0.27189777000000004
HR,2008,0.5999034889952314,21.20857480386763,2.830954992761647,1.4396604202677628,2.3544908456944946,0.9341350426777641,29.997494000000003,6.711,1.6661110000000001,26.722714888972313,4.198437269096058,1.4396512067963678,0.9428350540151573,0.3122820992421766,0.9720146939140264,0.7775128597099867,8.773200424256416,5.209826424256416,0.7494750000000001,6.266868198557479,0.11896029763062821,1.8706802499932673,1.040422452376105,3.0300630000000006,22.84456257574358,1.0575743584745985e-05,0.09529380910815813,15.606221317764117,0.0,1.9431667716239294,0.0,1.6051211236666094,1.0575743584745985e-05,3.5947595535807677,0.635204,0.252,0.3947116966368635,0.17035034190013496,0.2404923033631366,0.08164965809986509,1.3766025471208698,0.009445452879129608,0.15272600000000003,1.2270521839436879,0.008864397861770679,0.0005810550173589296,0.1615903978617707,1.227633238961047,0.500559,0.24689327000000003
HR,2009,0.6151642628648104,21.85778766825892,2.7370267106855413,1.3390909010536827,2.376457782875653,0.7273445273097957,30.621508000000006,6.471000000000001,1.706111000000001,27.29460572138669,4.125637791866339,1.3852937916572108,0.9580062082424361,0.31661257141653704,1.0315284876752377,0.8031008451264157,8.820910347655131,5.231184347655129,0.7417710000000001,6.271304040969795,0.1201496267655686,1.8351367081653216,1.0251276650691108,2.9804140000000006,22.770450652344877,1.265234487124634e-05,0.09487947049502367,15.874331975255283,0.0,1.988313490380144,0.0,1.5506586359991188,1.265234487124634e-05,3.262267080215306,0.5731890000000001,0.24100000000000005,0.37579937240027655,0.17403791255737203,0.1973896275997235,0.06696208744262808,1.1815609019407765,0.00911009805922372,0.14051499999999997,1.043137515196293,0.008746404224208908,0.00036369383501481245,0.1492614042242089,1.0435012090313076,0.550228,0.07471112000000002
HR,2010,0.687209369042929,23.25449059250348,2.7427131934371802,1.3490777399092535,2.2877151223484367,0.7171640723484368,32.050412,6.664000000000001,1.7900000000000003,28.69531501940021,4.5047680227598486,1.4034777325036647,0.9671930342595758,0.3166207302414908,1.05287450692867,0.8115228912708574,9.275895333601202,5.3058713336012024,0.8478070000000001,6.689169254892137,0.1180177339946812,1.8058234179668853,1.0024668480384336,2.926308,21.8815186663988,1.26663987972534e-05,0.09431788388571952,15.092943024564528,0.0,1.988524219925418,0.0,1.4420051301710364,1.26663987972534e-05,3.2637284078521,0.5761890000000001,0.24399999999999997,0.3643762139905131,0.16946568432143316,0.21181278600948691,0.0745343156785668,1.2572096435004751,0.006727356499525008,0.11609300000000002,1.1427037622074603,0.006347728323863784,0.00037962817566122316,0.1224407283238638,1.1430833903831215,0.43768,0.0792003
HR,2011,0.5360783665268618,22.0156947861023,2.561652053871709,1.295263816669908,2.118054099941684,0.6878503455930756,30.578576,6.541000000000001,1.7041669999999998,27.221372328804584,4.312331999194082,1.4626610200535943,0.968809039107304,0.31737421361841234,1.0599522015186995,0.8278318194837013,9.147773518441626,5.435280518441627,0.8512150000000002,6.522270683598649,0.11933695972340097,1.845074061382989,1.0244269788936105,2.9888380000000003,21.444315481558373,1.0481558373179586e-05,0.09370742314258525,14.9158567538555,0.0,1.9026743118208143,0.0,1.424516166071163,1.0481558373179586e-05,3.1075608266683097,0.553207,0.24000000000000005,0.35878912821520503,0.16886918283221986,0.194417871784795,0.07113081716778019,1.3308845581614108,0.006319441838588745,0.12830400000000006,1.2040494920816758,0.004964094434834232,0.0013553474037545125,0.13326809443483428,1.2054048394854302,0.44242600000000004,0.27353760000000005
HR,2012,0.4532496317372781,21.142423631443307,2.534563512042676,1.2991353569233697,2.033598493204105,0.692414818738581,29.61791,6.486000000000001,1.6022219999999998,26.252019247801197,3.8522092098643603,1.3487660508054766,0.976294880867135,0.31874535211863525,1.087335921121409,0.8481048102812716,8.819028743603118,5.436674743603118,0.808119,6.180125281433466,0.11168545859939011,1.703254107157985,0.9405294342426255,2.7554690000000006,21.051494256396882,7.525639688234601e-05,0.09357855605048218,14.908009678832236,6.054089651019026e-05,1.8650323961720048,0.0,1.344902061689372,1.4715500372155755e-05,2.839971563652789,0.524224,0.22999999999999998,0.34571173487302476,0.16522008501046673,0.17851226512697518,0.06477991498953323,1.3921349874776263,0.00612501252237428,0.11609300000000002,1.2771841318322024,0.005017352105234612,0.001107660417139668,0.12111035210523462,1.2782917922493422,0.419884,0.04553145000000001
