OFFSHORE_NODE;OFFSHORE_NODE_TYPE;YEAR;SCENARIO;TECH1;TECH2;TECH3;TECH4;TECH5;TECH6;EXISTING_MW;MARGIN_MW;MAX_MW
ITSAOR1;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2600;260;2860
ITSAOR1;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2600;1314;3914
ITSAOR1;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2600;2368;4968
ITSIOR1;Radial;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1400;70;1470
ITSIOR1;Radial;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2462;33;2495
ITSIOR1;Radial;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3200;320;3520
ITSIOR1;Radial;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3200;1617,5;4817,5
ITSIOR1;Radial;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3200;2915;6115
ITSIOR1;Radial;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1400;70;1470
ITSIOR1;Radial;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2462;33;2495
ITSIOR1;Radial;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3200;320;3520
ITSIOR1;Radial;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3200;1617,5;4817,5
ITSIOR1;Radial;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3200;2915;6115
ITSIOR1;Radial;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1400;70;1470
ITSIOR1;Radial;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2462;33;2495
ITSIOR1;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3200;320;3520
ITSIOR1;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3200;1617,5;4817,5
ITSIOR1;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3200;2915;6115
LTOR001;Radial;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1400;168,627451;1568,627451
LTOR001;Radial;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2100;784,3137255;2884,313725
LTOR001;Radial;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;4200;0;4200
LTOR001;Radial;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;4200;1700;5900
LTOR001;Radial;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7600;0;7600
LTOR001;Radial;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1400;168,627451;1568,627451
LTOR001;Radial;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2100;784,3137255;2884,313725
LTOR001;Radial;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;4200;0;4200
LTOR001;Radial;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;4200;1700;5900
LTOR001;Radial;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7600;0;7600
LTOR001;Radial;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1400;168,627451;1568,627451
LTOR001;Radial;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2100;784,3137255;2884,313725
LTOR001;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;4200;0;4200
LTOR001;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;4200;1700;5900
LTOR001;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7600;0;7600
LVOH001;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;500;1000
LVOH001;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;1000;1500
LVOH001;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1000;1000;2000
LVOH001;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1000;7000;8000
LVOH001;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;7500;6500;14000
LVOH001;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;500;1000
LVOH001;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;1000;1500
LVOH001;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1000;1000;2000
LVOH001;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1000;7000;8000
LVOH001;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;7500;6500;14000
LVOH001;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;500;1000
LVOH001;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;1000;1500
LVOH001;Hub;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1000;1000;2000
LVOH001;Hub;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1000;7000;8000
LVOH001;Hub;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;7500;6500;14000
MEOR001;Radial;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MEOR001;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;0;0
MTOR001;Radial;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;50;50
MTOR001;Radial;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;225;225
MTOR001;Radial;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;400;400
MTOR001;Radial;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;400;400
MTOR001;Radial;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;400;400
MTOR001;Radial;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;50;50
MTOR001;Radial;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;225;225
MTOR001;Radial;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;400;400
MTOR001;Radial;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;400;400
MTOR001;Radial;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;400;400
MTOR001;Radial;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;50;50
MTOR001;Radial;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;225;225
MTOR001;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;400;400
MTOR001;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;400;400
MTOR001;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;0;400;400
NLOH001;FarShoreHub;2030;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;2000;0;2000
NLOH001;FarShoreHub;2035;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;9650;0;9650
NLOH001;FarShoreHub;2040;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;17300;0;17300
NLOH001;FarShoreHub;2045;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;24300;0;24300
NLOH001;FarShoreHub;2050;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;31300;0;31300
NLOH001;FarShoreHub;2030;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;2000;0;2000
NLOH001;FarShoreHub;2035;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;9650;0;9650
NLOH001;FarShoreHub;2040;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;17300;0;17300
NLOH001;FarShoreHub;2045;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;24300;0;24300
NLOH001;FarShoreHub;2050;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;31300;0;31300
NLOH001;FarShoreHub;2030;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;2000;0;2000
NLOH001;FarShoreHub;2035;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;9650;0;9650
NLOH001;FarShoreHub;2040;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;17300;0;17300
NLOH001;FarShoreHub;2045;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;24300;0;24300
NLOH001;FarShoreHub;2050;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;31300;0;31300
NLOR001;Radial;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;14300;0;14300
NLOR001;Radial;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;23650;0;23650
NLOR001;Radial;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;33000;0;33000
NLOR001;Radial;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;37000;0;37000
NLOR001;Radial;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;41000;0;41000
NLOR001;Radial;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;14300;0;14300
NLOR001;Radial;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;23650;0;23650
NLOR001;Radial;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;33000;0;33000
NLOR001;Radial;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;37000;0;37000
NLOR001;Radial;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;41000;0;41000
NLOR001;Radial;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;14300;0;14300
NLOR001;Radial;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;23650;0;23650
NLOR001;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;33000;0;33000
NLOR001;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;37000;0;37000
NLOR001;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;41000;0;41000
NOMOH01;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;0;0
NOMOH01;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;1500;1500
NOMOH01;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;2000;1000;3000
NOMOH01;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;2000;1000;3000
NOMOH01;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;2000;1000;3000
NOMOH01;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;0;0
NOMOH01;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;1500;1500
NOMOH01;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;2000;1000;3000
NOMOH01;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;2000;1000;3000
NOMOH01;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;2000;1000;3000
NOMOH01;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;0;0
NOMOH01;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;1500;1500
NOMOH01;Hub;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;2000;1000;3000
NOMOH01;Hub;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;2000;1000;3000
NOMOH01;Hub;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;2000;1000;3000
NONOH01;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;0;0
NONOH01;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;1000;1000
NONOH01;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;1500;2000
NONOH01;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;2500;3000
NONOH01;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;3500;4000
NONOH01;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;0;0
NONOH01;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;1000;1000
NONOH01;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;1500;2000
NONOH01;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;2500;3000
NONOH01;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;3500;4000
NONOH01;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;0;0
NONOH01;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;1000;1000
NONOH01;Hub;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;1500;2000
NONOH01;Hub;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;2500;3000
NONOH01;Hub;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;500;3500;4000
NOSOH01;FarShoreHub;2030;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;1503,5;0;1503,5
NOSOH01;FarShoreHub;2035;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;3003,5;248,25;3251,75
NOSOH01;FarShoreHub;2040;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;4503,5;1011,74851;5515,24851
NOSOH01;FarShoreHub;2045;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;4503,5;1518,509596;6022,009596
NOSOH01;FarShoreHub;2050;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;4503,5;2025,270683;6528,770683
NOSOH01;FarShoreHub;2030;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;1503,5;0;1503,5
NOSOH01;FarShoreHub;2035;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;3003,5;248,25;3251,75
NOSOH01;FarShoreHub;2040;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;4503,5;1011,74851;5515,24851
NOSOH01;FarShoreHub;2045;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;4503,5;1518,509596;6022,009596
NOSOH01;FarShoreHub;2050;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;4503,5;2025,270683;6528,770683
NOSOH01;FarShoreHub;2030;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;1503,5;0;1503,5
NOSOH01;FarShoreHub;2035;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;3003,5;248,25;3251,75
NOSOH01;FarShoreHub;2040;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;4503,5;1011,74851;5515,24851
NOSOH01;FarShoreHub;2045;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;4503,5;1518,509596;6022,009596
NOSOH01;FarShoreHub;2050;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;4503,5;2025,270683;6528,770683
NOSOH02;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;0;0
NOSOH02;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;0;1500
NOSOH02;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;711,7695668;2211,769567
NOSOH02;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;1068,27824;2568,27824
NOSOH02;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;1424,786914;2924,786914
NOSOH02;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;0;0
NOSOH02;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;0;1500
NOSOH02;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;711,7695668;2211,769567
NOSOH02;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;1068,27824;2568,27824
NOSOH02;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;1424,786914;2924,786914
NOSOH02;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;0;0;0
NOSOH02;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;0;1500
NOSOH02;Hub;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;711,7695668;2211,769567
NOSOH02;Hub;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;1068,27824;2568,27824
NOSOH02;Hub;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;1500;1424,786914;2924,786914
NOSOR01;Radial;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;0;1500
NOSOR01;Radial;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;0;1500
NOSOR01;Radial;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;272,9819236;1772,981924
NOSOR01;Radial;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;409,7121634;1909,712163
NOSOR01;Radial;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;546,4424031;2046,442403
NOSOR01;Radial;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;0;1500
NOSOR01;Radial;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;0;1500
NOSOR01;Radial;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;272,9819236;1772,981924
NOSOR01;Radial;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;409,7121634;1909,712163
NOSOR01;Radial;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;546,4424031;2046,442403
NOSOR01;Radial;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;0;1500
NOSOR01;Radial;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;0;1500
NOSOR01;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;272,9819236;1772,981924
NOSOR01;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;409,7121634;1909,712163
NOSOR01;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1500;546,4424031;2046,442403
PLOH001;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10004;896;10900
PLOH001;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10900;5450;16350
PLOH001;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10900;10900;21800
PLOH001;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10900;17500;28400
PLOH001;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10900;24100;35000
PLOH001;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10004;896;10900
PLOH001;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10900;5450;16350
PLOH001;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10900;10900;21800
PLOH001;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10900;17500;28400
PLOH001;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10900;24100;35000
PLOH001;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10004;896;10900
PLOH001;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10900;5450;16350
