carrier,index_carrier,bus,p_nom,e_nom,efficiency,country,unit,open_tyndp_type
hydro-reservoir,hydro-reservoir-turbine,ITCN,389.27,0.0,1.0,IT,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,ITCN,0.0,0.0,1.0,IT,MWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,ITCN,0.0,0.0,1.0,IT,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,ITCN,0.0,0.0,1.0,IT,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,ITCN,0.0,0.0,1.0,IT,MWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,ITCN,0.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,ITCN,0.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
onwind,onwind,ITCN,424.0,0.0,1.0,IT,MW,onwind
offwind,offwind,ITCN,400.00000000000006,0.0,1.0,IT,MW,offwind
solar-thermal,solar-thermal,ITCN,0.0,0.0,1.0,IT,MW,solar-thermal
solar-pv-utility,solar-pv-utility,ITCN,2800.0,0.0,1.0,IT,MW,solar-pv-utility
solar-pv-rooftop,solar-pv-rooftop,ITCN,1920.962584899992,0.0,1.0,IT,MW,solar-pv-rooftop
solar-thermal-w-storage,solar-thermal-w-storage,ITCN,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
solar-thermal-w-storage,solar-thermal-w-storage-storage,ITCN,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
battery,battery-charge,ITCN,380,0.0,0.92,IT,MW,battery-charge
battery,battery-discharge,ITCN,380,0.0,0.92,IT,MW,battery-discharge
battery,battery-store,ITCN,0.0,1520,0.92,IT,MWh,battery-store
uranium,nuclear,ITCN,0.0,0.0,1.0,IT,MW,nuclear
coal,coal-old1,ITCN,0.0,0.0,1.0,IT,MW,coal
coal,coal-old2,ITCN,0.0,0.0,1.0,IT,MW,coal
coal,coal-new,ITCN,0.0,0.0,1.0,IT,MW,coal
coal,coal-ccs,ITCN,0.0,0.0,1.0,IT,MW,coal-ccs
lignite,lignite-old1,ITCN,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-old2,ITCN,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-new,ITCN,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-ccs,ITCN,0.0,0.0,1.0,IT,MW,lignite-ccs
gas,gas-conv-old1,ITCN,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-conv-old2,ITCN,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-ccgt-old1,ITCN,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-old2,ITCN,149.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-new,ITCN,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-ccs,ITCN,0.0,0.0,1.0,IT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ITCN,16.0,0.0,1.0,IT,MW,gas-ocgt
gas,gas-ocgt-new,ITCN,126.0,0.0,1.0,IT,MW,gas-ocgt
oil-light,oil-light,ITCN,0.0,0.0,1.0,IT,MW,oil-light
oil-heavy,oil-heavy-old1,ITCN,0.0,0.0,1.0,IT,MW,oil-heavy
oil-heavy,oil-heavy-old2,ITCN,0.0,0.0,1.0,IT,MW,oil-heavy
oil-shale,oil-shale-old,ITCN,0.0,0.0,1.0,IT,MW,oil-shale
oil-shale,oil-shale-new,ITCN,0.0,0.0,1.0,IT,MW,oil-shale
gas,gas-ccgt-present1,ITCN,786.1,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-present2,ITCN,0.0,0.0,1.0,IT,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,ITCN,0.0,0.0,1.0,IT,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,ITCN,0.0,0.0,1.0,IT,MW,h2-ccgt
chp,chp-gas-conventional-old-2-industrial-0eur,ITCN,1131.63,0.0,0.41,IT,MW,
chp,chp-light-oil---industrial-0eur,ITCN,22.5,0.0,0.35,IT,MW,
other-res,other-res,ITCN,1048.86,0.0,1.0,IT,MW,other-res
electrolyser,electrolyser-onshore-grid,ITCS,550,0.0,0.68,IT,MW,electrolyser-onshore-grid
hydro-ror,hydro-ror-turbine,ITCS,696.77254,0.0,1.0,IT,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,ITCS,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,ITCS,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,ITCS,0.0,703575.6502535378,1.0,IT,MWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,ITCS,987.4570000000001,0.0,1.0,IT,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,ITCS,0.0,94990.0,1.0,IT,MWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,ITCS,763.0,0.0,1.0,IT,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,ITCS,-333.0,0.0,1.0,IT,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,ITCS,0.0,13900.0,1.0,IT,MWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,ITCS,1000.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,ITCS,-985.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
onwind,onwind,ITCS,3112.0,0.0,1.0,IT,MW,onwind
offwind,offwind,ITCS,900.0,0.0,1.0,IT,MW,offwind
solar-thermal,solar-thermal,ITCS,0.0,0.0,1.0,IT,MW,solar-thermal
solar-pv-utility,solar-pv-utility,ITCS,11100.0,0.0,1.0,IT,MW,solar-pv-utility
solar-pv-rooftop,solar-pv-rooftop,ITCS,3772.5030486999703,0.0,1.0,IT,MW,solar-pv-rooftop
solar-thermal-w-storage,solar-thermal-w-storage,ITCS,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
solar-thermal-w-storage,solar-thermal-w-storage-storage,ITCS,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
battery,battery-charge,ITCS,1660.1,0.0,0.9200000000000003,IT,MW,battery-charge
battery,battery-discharge,ITCS,1660.1,0.0,0.9200000000000003,IT,MW,battery-discharge
battery,battery-store,ITCS,0.0,8740.4,0.9200000000000003,IT,MWh,battery-store
uranium,nuclear,ITCS,0.0,0.0,1.0,IT,MW,nuclear
coal,coal-old1,ITCS,0.0,0.0,1.0,IT,MW,coal
coal,coal-old2,ITCS,0.0,0.0,1.0,IT,MW,coal
coal,coal-new,ITCS,0.0,0.0,1.0,IT,MW,coal
coal,coal-ccs,ITCS,0.0,0.0,1.0,IT,MW,coal-ccs
lignite,lignite-old1,ITCS,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-old2,ITCS,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-new,ITCS,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-ccs,ITCS,0.0,0.0,1.0,IT,MW,lignite-ccs
gas,gas-conv-old1,ITCS,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-conv-old2,ITCS,22.917,0.0,1.0,IT,MW,gas-conv
gas,gas-ccgt-old1,ITCS,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-old2,ITCS,364.8,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-new,ITCS,1140.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-ccs,ITCS,0.0,0.0,1.0,IT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ITCS,783.8,0.0,1.0,IT,MW,gas-ocgt
gas,gas-ocgt-new,ITCS,1059.0,0.0,1.0,IT,MW,gas-ocgt
oil-light,oil-light,ITCS,0.0,0.0,1.0,IT,MW,oil-light
oil-heavy,oil-heavy-old1,ITCS,0.0,0.0,1.0,IT,MW,oil-heavy
oil-heavy,oil-heavy-old2,ITCS,0.0,0.0,1.0,IT,MW,oil-heavy
oil-shale,oil-shale-old,ITCS,0.0,0.0,1.0,IT,MW,oil-shale
oil-shale,oil-shale-new,ITCS,0.0,0.0,1.0,IT,MW,oil-shale
gas,gas-ccgt-present1,ITCS,1275.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-present2,ITCS,2466.3,0.0,1.0,IT,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,ITCS,0.0,0.0,1.0,IT,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,ITCS,0.0,0.0,1.0,IT,MW,h2-ccgt
chp,chp-gas-conventional-old-2-industrial-0eur,ITCS,867.0899999999999,0.0,0.41,IT,MW,
chp,chp-oil-shale-old-industrial-0eur,ITCS,15.6,0.0,0.29,IT,MW,
other-res,other-res,ITCS,502.11,0.0,1.0,IT,MW,other-res
electrolyser,electrolyser-onshore-grid,ITN1,1300,0.0,0.68,IT,MW,electrolyser-onshore-grid
hydro-ror,hydro-ror-turbine,ITN1,5710.563100000001,0.0,1.0,IT,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,ITN1,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,ITN1,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,ITN1,0.0,3707000.0,1.0,IT,MWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,ITN1,6344.973999999999,0.0,1.0,IT,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,ITN1,0.0,194000.0,1.0,IT,MWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,ITN1,2774.858,0.0,1.0,IT,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,ITN1,-1751.0,0.0,1.0,IT,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,ITN1,0.0,31300.0,1.0,IT,MWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,ITN1,2430.2,0.0,1.0,IT,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,ITN1,-2377.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
onwind,onwind,ITN1,282.0,0.0,1.0,IT,MW,onwind
offwind,offwind,ITN1,600.0,0.0,1.0,IT,MW,offwind
solar-thermal,solar-thermal,ITN1,0.0,0.0,1.0,IT,MW,solar-thermal
solar-pv-utility,solar-pv-utility,ITN1,10000.0,0.0,1.0,IT,MW,solar-pv-utility
solar-pv-rooftop,solar-pv-rooftop,ITN1,12015.8943755997,0.0,1.0,IT,MW,solar-pv-rooftop
solar-thermal-w-storage,solar-thermal-w-storage,ITN1,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
solar-thermal-w-storage,solar-thermal-w-storage-storage,ITN1,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
battery,battery-charge,ITN1,3056,0.0,0.9200000000000002,IT,MW,battery-charge
battery,battery-discharge,ITN1,3056,0.0,0.9200000000000002,IT,MW,battery-discharge
battery,battery-store,ITN1,0.0,12184,0.9200000000000002,IT,MWh,battery-store
uranium,nuclear,ITN1,0.0,0.0,1.0,IT,MW,nuclear
coal,coal-old1,ITN1,0.0,0.0,1.0,IT,MW,coal
coal,coal-old2,ITN1,0.0,0.0,1.0,IT,MW,coal
coal,coal-new,ITN1,0.0,0.0,1.0,IT,MW,coal
coal,coal-ccs,ITN1,0.0,0.0,1.0,IT,MW,coal-ccs
lignite,lignite-old1,ITN1,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-old2,ITN1,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-new,ITN1,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-ccs,ITN1,0.0,0.0,1.0,IT,MW,lignite-ccs
gas,gas-conv-old1,ITN1,104.163,0.0,1.0,IT,MW,gas-conv
gas,gas-conv-old2,ITN1,3156.3,0.0,1.0,IT,MW,gas-conv
gas,gas-ccgt-old1,ITN1,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-old2,ITN1,1792.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-new,ITN1,11870.5,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-ccs,ITN1,0.0,0.0,1.0,IT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ITN1,0.0,0.0,1.0,IT,MW,gas-ocgt
gas,gas-ocgt-new,ITN1,1057.0,0.0,1.0,IT,MW,gas-ocgt
oil-light,oil-light,ITN1,15.0,0.0,1.0,IT,MW,oil-light
oil-heavy,oil-heavy-old1,ITN1,0.0,0.0,1.0,IT,MW,oil-heavy
oil-heavy,oil-heavy-old2,ITN1,0.0,0.0,1.0,IT,MW,oil-heavy
oil-shale,oil-shale-old,ITN1,0.0,0.0,1.0,IT,MW,oil-shale
oil-shale,oil-shale-new,ITN1,0.0,0.0,1.0,IT,MW,oil-shale
gas,gas-ccgt-present1,ITN1,5468.5,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-present2,ITN1,3938.0,0.0,1.0,IT,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,ITN1,0.0,0.0,1.0,IT,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,ITN1,0.0,0.0,1.0,IT,MW,h2-ccgt
chp,chp-gas-conventional-old-2-industrial-0eur,ITN1,889.5,0.0,0,IT,MW,
other-res,other-res,ITN1,2140.39,0.0,1.0,IT,MW,other-res
electrolyser,electrolyser-onshore-grid,ITS1,900,0.0,0.68,IT,MW,electrolyser-onshore-grid
hydro-ror,hydro-ror-turbine,ITS1,50.03,0.0,1.0,IT,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,ITS1,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,ITS1,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,ITS1,0.0,153800.0,1.0,IT,MWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,ITS1,178.27,0.0,1.0,IT,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,ITS1,0.0,0.0,1.0,IT,MWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,ITS1,0.0,0.0,1.0,IT,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,ITS1,0.0,0.0,1.0,IT,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,ITS1,0.0,3600.0,1.0,IT,MWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,ITS1,0.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,ITS1,0.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
onwind,onwind,ITS1,7978.0,0.0,1.0,IT,MW,onwind
offwind,offwind,ITS1,3800.0,0.0,1.0,IT,MW,offwind
solar-thermal,solar-thermal,ITS1,440.00023843502737,0.0,1.0,IT,MW,solar-thermal
solar-pv-utility,solar-pv-utility,ITS1,14514.0,0.0,1.0,IT,MW,solar-pv-utility
solar-pv-rooftop,solar-pv-rooftop,ITS1,1577.4175403999739,0.0,1.0,IT,MW,solar-pv-rooftop
solar-thermal-w-storage,solar-thermal-w-storage,ITS1,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
solar-thermal-w-storage,solar-thermal-w-storage-storage,ITS1,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
battery,battery-charge,ITS1,4425.5,0.0,0.9199999999999999,IT,MW,battery-charge
battery,battery-discharge,ITS1,4425.5,0.0,0.9199999999999999,IT,MW,battery-discharge
battery,battery-store,ITS1,0.0,34409,0.9199999999999999,IT,MWh,battery-store
uranium,nuclear,ITS1,0.0,0.0,1.0,IT,MW,nuclear
coal,coal-old1,ITS1,0.0,0.0,1.0,IT,MW,coal
coal,coal-old2,ITS1,0.0,0.0,1.0,IT,MW,coal
coal,coal-new,ITS1,0.0,0.0,1.0,IT,MW,coal
coal,coal-ccs,ITS1,0.0,0.0,1.0,IT,MW,coal-ccs
lignite,lignite-old1,ITS1,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-old2,ITS1,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-new,ITS1,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-ccs,ITS1,0.0,0.0,1.0,IT,MW,lignite-ccs
gas,gas-conv-old1,ITS1,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-conv-old2,ITS1,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-ccgt-old1,ITS1,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-old2,ITS1,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-new,ITS1,3992.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-ccs,ITS1,0.0,0.0,1.0,IT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ITS1,247.307,0.0,1.0,IT,MW,gas-ocgt
gas,gas-ocgt-new,ITS1,164.0,0.0,1.0,IT,MW,gas-ocgt
oil-light,oil-light,ITS1,0.0,0.0,1.0,IT,MW,oil-light
oil-heavy,oil-heavy-old1,ITS1,0.0,0.0,1.0,IT,MW,oil-heavy
oil-heavy,oil-heavy-old2,ITS1,0.0,0.0,1.0,IT,MW,oil-heavy
oil-shale,oil-shale-old,ITS1,0.0,0.0,1.0,IT,MW,oil-shale
oil-shale,oil-shale-new,ITS1,0.0,0.0,1.0,IT,MW,oil-shale
gas,gas-ccgt-present1,ITS1,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-present2,ITS1,0.0,0.0,1.0,IT,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,ITS1,0.0,0.0,1.0,IT,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,ITS1,0.0,0.0,1.0,IT,MW,h2-ccgt
chp,chp-gas-conventional-old-2-industrial-0eur,ITS1,700.71,0.0,0,IT,MW,
other-res,other-res,ITS1,413.3,0.0,1.0,IT,MW,other-res
electrolyser,electrolyser-onshore-grid,ITSA,550,0.0,0.68,IT,MW,electrolyser-onshore-grid
hydro-ror,hydro-ror-turbine,ITSA,81.905,0.0,1.0,IT,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,ITSA,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,ITSA,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,ITSA,0.0,144400.0,1.0,IT,MWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,ITSA,153.3975,0.0,1.0,IT,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,ITSA,0.0,0.0,1.0,IT,MWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,ITSA,0.0,0.0,1.0,IT,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,ITSA,0.0,0.0,1.0,IT,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,ITSA,0.0,7800.0,1.0,IT,MWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,ITSA,240.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,ITSA,-242.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
onwind,onwind,ITSA,1860.0,0.0,1.0,IT,MW,onwind
offwind,offwind,ITSA,1400.0,0.0,1.0,IT,MW,offwind
solar-thermal,solar-thermal,ITSA,0.0,0.0,1.0,IT,MW,solar-thermal
solar-pv-utility,solar-pv-utility,ITSA,5600.0,0.0,1.0,IT,MW,solar-pv-utility
solar-pv-rooftop,solar-pv-rooftop,ITSA,557.4707948999712,0.0,1.0,IT,MW,solar-pv-rooftop
solar-thermal-w-storage,solar-thermal-w-storage,ITSA,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
solar-thermal-w-storage,solar-thermal-w-storage-storage,ITSA,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
battery,battery-charge,ITSA,1837,0.0,0.9199999999999998,IT,MW,battery-charge
battery,battery-discharge,ITSA,1837,0.0,0.9199999999999998,IT,MW,battery-discharge
battery,battery-store,ITSA,0.0,10680,0.9199999999999998,IT,MWh,battery-store
uranium,nuclear,ITSA,0.0,0.0,1.0,IT,MW,nuclear
coal,coal-old1,ITSA,0.0,0.0,1.0,IT,MW,coal
coal,coal-old2,ITSA,0.0,0.0,1.0,IT,MW,coal
coal,coal-new,ITSA,0.0,0.0,1.0,IT,MW,coal
coal,coal-ccs,ITSA,0.0,0.0,1.0,IT,MW,coal-ccs
lignite,lignite-old1,ITSA,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-old2,ITSA,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-new,ITSA,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-ccs,ITSA,0.0,0.0,1.0,IT,MW,lignite-ccs
gas,gas-conv-old1,ITSA,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-conv-old2,ITSA,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-ccgt-old1,ITSA,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-old2,ITSA,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-new,ITSA,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-ccs,ITSA,0.0,0.0,1.0,IT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ITSA,0.0,0.0,1.0,IT,MW,gas-ocgt
gas,gas-ocgt-new,ITSA,0.0,0.0,1.0,IT,MW,gas-ocgt
oil-light,oil-light,ITSA,0.0,0.0,1.0,IT,MW,oil-light
oil-heavy,oil-heavy-old1,ITSA,0.0,0.0,1.0,IT,MW,oil-heavy
oil-heavy,oil-heavy-old2,ITSA,0.0,0.0,1.0,IT,MW,oil-heavy
oil-shale,oil-shale-old,ITSA,0.0,0.0,1.0,IT,MW,oil-shale
oil-shale,oil-shale-new,ITSA,0.0,0.0,1.0,IT,MW,oil-shale
gas,gas-ccgt-present1,ITSA,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-present2,ITSA,0.0,0.0,1.0,IT,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,ITSA,0.0,0.0,1.0,IT,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,ITSA,0.0,0.0,1.0,IT,MW,h2-ccgt
chp,chp-gas-conventional-old-2-industrial-0eur,ITSA,14.0,0.0,0.41,IT,MW,
chp,chp-heavy-oil-old-2-industrial-0eur,ITSA,171.0,0.0,0.4,IT,MW,
other-res,other-res,ITSA,93.95,0.0,1.0,IT,MW,other-res
electrolyser,electrolyser-onshore-grid,ITSI,1500,0.0,0.68,IT,MW,electrolyser-onshore-grid
hydro-ror,hydro-ror-turbine,ITSI,91.92500000000001,0.0,1.0,IT,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,ITSI,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,ITSI,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,ITSI,0.0,20000.0,1.0,IT,MWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,ITSI,42.34,0.0,1.0,IT,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,ITSI,0.0,10000.0,1.0,IT,MWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,ITSI,80.0,0.0,1.0,IT,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,ITSI,-58.0,0.0,1.0,IT,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,ITSI,0.0,4600.0,1.0,IT,MWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,ITSI,500.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,ITSI,-570.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
onwind,onwind,ITSI,2952.0,0.0,1.0,IT,MW,onwind
offwind,offwind,ITSI,1400.0,0.0,1.0,IT,MW,offwind
solar-thermal,solar-thermal,ITSI,439.9994205440399,0.0,1.0,IT,MW,solar-thermal
solar-pv-utility,solar-pv-utility,ITSI,7899.999999999998,0.0,1.0,IT,MW,solar-pv-utility
solar-pv-rooftop,solar-pv-rooftop,ITSI,1237.698329299928,0.0,1.0,IT,MW,solar-pv-rooftop
solar-thermal-w-storage,solar-thermal-w-storage,ITSI,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
solar-thermal-w-storage,solar-thermal-w-storage-storage,ITSI,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
battery,battery-charge,ITSI,2767,0.0,0.9199999999999999,IT,MW,battery-charge
battery,battery-discharge,ITSI,2767,0.0,0.9199999999999999,IT,MW,battery-discharge
battery,battery-store,ITSI,0.0,21288,0.9199999999999999,IT,MWh,battery-store
uranium,nuclear,ITSI,0.0,0.0,1.0,IT,MW,nuclear
coal,coal-old1,ITSI,0.0,0.0,1.0,IT,MW,coal
coal,coal-old2,ITSI,0.0,0.0,1.0,IT,MW,coal
coal,coal-new,ITSI,0.0,0.0,1.0,IT,MW,coal
coal,coal-ccs,ITSI,0.0,0.0,1.0,IT,MW,coal-ccs
lignite,lignite-old1,ITSI,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-old2,ITSI,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-new,ITSI,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-ccs,ITSI,0.0,0.0,1.0,IT,MW,lignite-ccs
gas,gas-conv-old1,ITSI,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-conv-old2,ITSI,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-ccgt-old1,ITSI,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-old2,ITSI,144.474,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-new,ITSI,766.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-ccs,ITSI,0.0,0.0,1.0,IT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ITSI,362.0,0.0,1.0,IT,MW,gas-ocgt
gas,gas-ocgt-new,ITSI,281.66,0.0,1.0,IT,MW,gas-ocgt
oil-light,oil-light,ITSI,0.0,0.0,1.0,IT,MW,oil-light
oil-heavy,oil-heavy-old1,ITSI,0.0,0.0,1.0,IT,MW,oil-heavy
oil-heavy,oil-heavy-old2,ITSI,0.0,0.0,1.0,IT,MW,oil-heavy
oil-shale,oil-shale-old,ITSI,0.0,0.0,1.0,IT,MW,oil-shale
oil-shale,oil-shale-new,ITSI,0.0,0.0,1.0,IT,MW,oil-shale
gas,gas-ccgt-present1,ITSI,756.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-present2,ITSI,445.63,0.0,1.0,IT,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,ITSI,0.0,0.0,1.0,IT,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,ITSI,0.0,0.0,1.0,IT,MW,h2-ccgt
chp,chp-gas-conventional-old-2-industrial-0eur,ITSI,1118.7,0.0,0.41,IT,MW,
